short_title,title,code or value,description,count,Lookup,Column
URXUAS5 ,URXUAS5  - Urinary Arsenic acid (ug/L),.,Missing,101,URXUAS5 _.,URXUAS5 _Missing
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,0,At or above the detection limit,44,URDUA5LC_0,URDUA5LC_At or above the detection limit
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,1,Below lower detection limit,2610,URDUA5LC_1,URDUA5LC_Below lower detection limit
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,.,Missing,101,URDUA5LC_.,URDUA5LC_Missing
URXUAB  ,URXUAB   - Urinary Arsenobetaine (ug/L),0.82 to 997,Range of Values,2654,URXUAB  _0.82 to 997,URXUAB  _Range of Values
URXUAB  ,URXUAB   - Urinary Arsenobetaine (ug/L),.,Missing,101,URXUAB  _.,URXUAB  _Missing
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,0,At or above the detection limit,1175,URDUABLC_0,URDUABLC_At or above the detection limit
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,1,Below lower detection limit,1479,URDUABLC_1,URDUABLC_Below lower detection limit
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,.,Missing,101,URDUABLC_.,URDUABLC_Missing
URXUAC  ,URXUAC   - Urinary Arsenocholine (ug/L),0.08 to 31.8,Range of Values,2654,URXUAC  _0.08 to 31.8,URXUAC  _Range of Values
URXUAC  ,URXUAC   - Urinary Arsenocholine (ug/L),.,Missing,101,URXUAC  _.,URXUAC  _Missing
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,0,At or above the detection limit,426,URDUACLC_0,URDUACLC_At or above the detection limit
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,1,Below lower detection limit,2228,URDUACLC_1,URDUACLC_Below lower detection limit
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,.,Missing,101,URDUACLC_.,URDUACLC_Missing
URXUDMA ,URXUDMA  - Urinary Dimethylarsinic acid (ug/L),1.35 to 84.7,Range of Values,2654,URXUDMA _1.35 to 84.7,URXUDMA _Range of Values
URXUDMA ,URXUDMA  - Urinary Dimethylarsinic acid (ug/L),.,Missing,101,URXUDMA _.,URXUDMA _Missing
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,0,At or above the detection limlt,2026,URDUDALC_0,URDUDALC_At or above the detection limlt
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,1,Below lower detection limit,628,URDUDALC_1,URDUDALC_Below lower detection limit
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,.,Missing,101,URDUDALC_.,URDUDALC_Missing
URXUMMA ,URXUMMA  - Urinary Monomethylacrsonic acid (ug/L),0.14 to 17,Range of Values,2654,URXUMMA _0.14 to 17,URXUMMA _Range of Values
URXUMMA ,URXUMMA  - Urinary Monomethylacrsonic acid (ug/L),.,Missing,101,URXUMMA _.,URXUMMA _Missing
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,0,At or above the detection limit,1870,URDUMMAL_0,URDUMMAL_At or above the detection limit
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,1,below lower detection limit,784,URDUMMAL_1,URDUMMAL_below lower detection limit
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,.,Missing,101,URDUMMAL_.,URDUMMAL_Missing
WTFSM,WTFSM - Two year smoking weights,6426.907677 to 456840.9815,Range of Values,2546,WTFSM_6426.907677 to 456840.9815,WTFSM_Range of Values
WTFSM,WTFSM - Two year smoking weights,0,No Lab Result,59,WTFSM_0,WTFSM_No Lab Result
WTFSM,WTFSM - Two year smoking weights,.,Missing,0,WTFSM_.,WTFSM_Missing
URXUCR,URXUCR - Urinary creatinine (mg/dL),5 to 546,Range of Values,2551,URXUCR_5 to 546,URXUCR_Range of Values
URXUCR,URXUCR - Urinary creatinine (mg/dL),.,Missing,54,URXUCR_.,URXUCR_Missing
URXUAS3 ,URXUAS3  - Urinary Arsenous acid (ug/L),0.08 to 6.71,Range of Values,2521,URXUAS3 _0.08 to 6.71,URXUAS3 _Range of Values
URXUAS3 ,URXUAS3  - Urinary Arsenous acid (ug/L),.,Missing,84,URXUAS3 _.,URXUAS3 _Missing
URDUA3LC,URDUA3LC - Urinary Arsenous acid comment code,0,At or above the detection limit,1759,URDUA3LC_0,URDUA3LC_At or above the detection limit
URDUA3LC,URDUA3LC - Urinary Arsenous acid comment code,1,Below lower detection limit,762,URDUA3LC_1,URDUA3LC_Below lower detection limit
URDUA3LC,URDUA3LC - Urinary Arsenous acid comment code,.,Missing,84,URDUA3LC_.,URDUA3LC_Missing
URXUAS5 ,URXUAS5  - Urinary Arsenic acid (ug/L),0.56 to 8.02,Range of Values,2521,URXUAS5 _0.56 to 8.02,URXUAS5 _Range of Values
URXUAS5 ,URXUAS5  - Urinary Arsenic acid (ug/L),.,Missing,84,URXUAS5 _.,URXUAS5 _Missing
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,0,At or above the detection limit,46,URDUA5LC_0,URDUA5LC_At or above the detection limit
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,1,Below lower detection limit,2475,URDUA5LC_1,URDUA5LC_Below lower detection limit
URDUA5LC,URDUA5LC - Urinary Arsenic acid comment code,.,Missing,84,URDUA5LC_.,URDUA5LC_Missing
URXUAB  ,URXUAB   - Urinary Arsenobetaine (ug/L),0.82 to 970,Range of Values,2521,URXUAB  _0.82 to 970,URXUAB  _Range of Values
URXUAB  ,URXUAB   - Urinary Arsenobetaine (ug/L),.,Missing,84,URXUAB  _.,URXUAB  _Missing
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,0,At or above the detection limit,1190,URDUABLC_0,URDUABLC_At or above the detection limit
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,1,Below lower detection limit,1331,URDUABLC_1,URDUABLC_Below lower detection limit
URDUABLC,URDUABLC - Urinary Arsenobetaine comment code,.,Missing,84,URDUABLC_.,URDUABLC_Missing
URXUAC  ,URXUAC   - Urinary Arsenocholine (ug/L),0.08 to 19.23,Range of Values,2521,URXUAC  _0.08 to 19.23,URXUAC  _Range of Values
URXUAC  ,URXUAC   - Urinary Arsenocholine (ug/L),.,Missing,84,URXUAC  _.,URXUAC  _Missing
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,0,At or above the detection limit,419,URDUACLC_0,URDUACLC_At or above the detection limit
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,1,Below lower detection limit,2102,URDUACLC_1,URDUACLC_Below lower detection limit
URDUACLC,URDUACLC - Urinary Arsenocholine comment code,.,Missing,84,URDUACLC_.,URDUACLC_Missing
URXUDMA ,URXUDMA  - Urinary Dimethylarsinic acid (ug/L),1.35 to 84.7,Range of Values,2521,URXUDMA _1.35 to 84.7,URXUDMA _Range of Values
URXUDMA ,URXUDMA  - Urinary Dimethylarsinic acid (ug/L),.,Missing,84,URXUDMA _.,URXUDMA _Missing
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,0,At or above the detection limit,1866,URDUDALC_0,URDUDALC_At or above the detection limit
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,1,Below lower detection limit,655,URDUDALC_1,URDUDALC_Below lower detection limit
URDUDALC,URDUDALC - Urinary Dimethylarsinic acid comment cod,.,Missing,84,URDUDALC_.,URDUDALC_Missing
URXUMMA ,URXUMMA  - Urinary Monomethylacrsonic acid (ug/L),0.14 to 17,Range of Values,2521,URXUMMA _0.14 to 17,URXUMMA _Range of Values
URXUMMA ,URXUMMA  - Urinary Monomethylacrsonic acid (ug/L),.,Missing,84,URXUMMA _.,URXUMMA _Missing
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,0,At or above the detection limit,1783,URDUMMAL_0,URDUMMAL_At or above the detection limit
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,1,Below lower detection limit,738,URDUMMAL_1,URDUMMAL_Below lower detection limit
URDUMMAL,URDUMMAL - Urinary MMA acid comment code,.,Missing,84,URDUMMAL_.,URDUMMAL_Missing
WTSH2YR,WTSH2YR - Blood metal weights,4533.45942 to 322113.58855,Range of Values,5766,WTSH2YR_4533.45942 to 322113.58855,WTSH2YR_Range of Values
WTSH2YR,WTSH2YR - Blood metal weights,0,Participants 12+ years with no lab specimen,166,WTSH2YR_0,WTSH2YR_Participants 12+ years with no lab specimen
WTSH2YR,WTSH2YR - Blood metal weights,.,Missing,0,WTSH2YR_.,WTSH2YR_Missing
LBXBPB,LBXBPB - Blood lead (ug/dL),0.07 to 34.11,Range of Values,5215,LBXBPB_0.07 to 34.11,LBXBPB_Range of Values
LBXBPB,LBXBPB - Blood lead (ug/dL),.,Missing,717,LBXBPB_.,LBXBPB_Missing
LBDBPBSI,LBDBPBSI - Blood lead (umol/L),0.003 to 1.648,Range of Values,5215,LBDBPBSI_0.003 to 1.648,LBDBPBSI_Range of Values
LBDBPBSI,LBDBPBSI - Blood lead (umol/L),.,Missing,717,LBDBPBSI_.,LBDBPBSI_Missing
LBDBPBLC,LBDBPBLC - Blood lead comment code,0,At or above the detection limit,5215,LBDBPBLC_0,LBDBPBLC_At or above the detection limit
LBDBPBLC,LBDBPBLC - Blood lead comment code,1,Below lower detection limit,0,LBDBPBLC_1,LBDBPBLC_Below lower detection limit
LBDBPBLC,LBDBPBLC - Blood lead comment code,.,Missing,717,LBDBPBLC_.,LBDBPBLC_Missing
LBXBCD,LBXBCD - Blood cadmium (ug/L),0.07 to 7.23,Range of Values,5215,LBXBCD_0.07 to 7.23,LBXBCD_Range of Values
LBXBCD,LBXBCD - Blood cadmium (ug/L),.,Missing,717,LBXBCD_.,LBXBCD_Missing
LBDBCDSI,LBDBCDSI - Blood cadmium (umol/L),0.62 to 64.33,Range of Values,5215,LBDBCDSI_0.62 to 64.33,LBDBCDSI_Range of Values
LBDBCDSI,LBDBCDSI - Blood cadmium (umol/L),.,Missing,717,LBDBCDSI_.,LBDBCDSI_Missing
LBDBCDLC,LBDBCDLC - Blood cadmium comment code,0,At or above the detection limit,3703,LBDBCDLC_0,LBDBCDLC_At or above the detection limit
LBDBCDLC,LBDBCDLC - Blood cadmium comment code,1,Below lower detection limit,1512,LBDBCDLC_1,LBDBCDLC_Below lower detection limit
LBDBCDLC,LBDBCDLC - Blood cadmium comment code,.,Missing,717,LBDBCDLC_.,LBDBCDLC_Missing
LBXTHG,"LBXTHG - Blood mercury, total (ug/L) ",0.2 to 46.39,Range of Values,5215,LBXTHG_0.2 to 46.39,LBXTHG_Range of Values
LBXTHG,"LBXTHG - Blood mercury, total (ug/L) ",.,Missing,717,LBXTHG_.,LBXTHG_Missing
LBDTHGSI,"LBDTHGSI - Blood mercury, total (umol/L)",1 to 231.5,Range of Values,5215,LBDTHGSI_1 to 231.5,LBDTHGSI_Range of Values
LBDTHGSI,"LBDTHGSI - Blood mercury, total (umol/L)",.,Missing,717,LBDTHGSI_.,LBDTHGSI_Missing
LBDTHGLC,"LBDTHGLC - Blood mercury, total comment 
code",0,At or above the detection limit,3876,LBDTHGLC_0,LBDTHGLC_At or above the detection limit
LBDTHGLC,"LBDTHGLC - Blood mercury, total comment 
code",1,Below lower detection limit,1339,LBDTHGLC_1,LBDTHGLC_Below lower detection limit
LBDTHGLC,"LBDTHGLC - Blood mercury, total comment 
code",.,Missing,717,LBDTHGLC_.,LBDTHGLC_Missing
LBXBSE,LBXBSE - Blood selenium (ug/L),86.09 to 734.8,Range of Values,5215,LBXBSE_86.09 to 734.8,LBXBSE_Range of Values
LBXBSE,LBXBSE - Blood selenium (ug/L),.,Missing,717,LBXBSE_.,LBXBSE_Missing
LBDBSESI,LBDBSESI - Blood selenium (umol/L),1.09 to 9.33,Range of Values,5215,LBDBSESI_1.09 to 9.33,LBDBSESI_Range of Values
LBDBSESI,LBDBSESI - Blood selenium (umol/L),.,Missing,717,LBDBSESI_.,LBDBSESI_Missing
LBDBSELC,LBDBSELC - Blood selenium comment code,0,At or above the detection limit,5215,LBDBSELC_0,LBDBSELC_At or above the detection limit
LBDBSELC,LBDBSELC - Blood selenium comment code,1,Below lower detection limit,0,LBDBSELC_1,LBDBSELC_Below lower detection limit
LBDBSELC,LBDBSELC - Blood selenium comment code,.,Missing,717,LBDBSELC_.,LBDBSELC_Missing
LBXBMN,LBXBMN - Blood manganese (ug/L),1.75 to 54.92,Range of Values,5215,LBXBMN_1.75 to 54.92,LBXBMN_Range of Values
LBXBMN,LBXBMN - Blood manganese (ug/L),.,Missing,717,LBXBMN_.,LBXBMN_Missing
LBDBMNSI,LBDBMNSI - Blood manganese (umol/L),31.85 to 999.54,Range of Values,5215,LBDBMNSI_31.85 to 999.54,LBDBMNSI_Range of Values
LBDBMNSI,LBDBMNSI - Blood manganese (umol/L),.,Missing,717,LBDBMNSI_.,LBDBMNSI_Missing
LBDBMNLC,LBDBMNLC - Blood manganese comment code,0,At or above the detection limit,5215,LBDBMNLC_0,LBDBMNLC_At or above the detection limit
LBDBMNLC,LBDBMNLC - Blood manganese comment code,1,Below lower detection limit,0,LBDBMNLC_1,LBDBMNLC_Below lower detection limit
LBDBMNLC,LBDBMNLC - Blood manganese comment code,.,Missing,717,LBDBMNLC_.,LBDBMNLC_Missing
WTSH2YR,WTSH2YR - Blood metal weights,4533.45942 to 322113.58855,Range of Values,5766,WTSH2YR_4533.45942 to 322113.58855,WTSH2YR_Range of Values
WTSH2YR,WTSH2YR - Blood metal weights,0,Participants 12+ years with no lab specimen,166,WTSH2YR_0,WTSH2YR_Participants 12+ years with no lab specimen
WTSH2YR,WTSH2YR - Blood metal weights,.,Missing,0,WTSH2YR_.,WTSH2YR_Missing
LBXIHG,"LBXIHG - Mercury, inorganic (ug/L)",0.19 to 13,Range of Values,5175,LBXIHG_0.19 to 13,LBXIHG_Range of Values
LBXIHG,"LBXIHG - Mercury, inorganic (ug/L)",.,Missing,757,LBXIHG_.,LBXIHG_Missing
LBDIHGSI,"LBDIHGSI - Mercury, inorganic (umol/L )",0.95 to 64.87,Range of Values,5175,LBDIHGSI_0.95 to 64.87,LBDIHGSI_Range of Values
LBDIHGSI,"LBDIHGSI - Mercury, inorganic (umol/L )",.,Missing,757,LBDIHGSI_.,LBDIHGSI_Missing
LBDIHGLC,"LBDIHGLC - Mercury, inorganic  comment 
code",0,At or above the detection limit,900,LBDIHGLC_0,LBDIHGLC_At or above the detection limit
LBDIHGLC,"LBDIHGLC - Mercury, inorganic  comment 
code",1,Below lower detection limit,4275,LBDIHGLC_1,LBDIHGLC_Below lower detection limit
LBDIHGLC,"LBDIHGLC - Mercury, inorganic  comment 
code",.,Missing,757,LBDIHGLC_.,LBDIHGLC_Missing
LBXBGE,"LBXBGE - Mercury, ethyl (ug/L)",0.11 to 0.66,Range of Values,5175,LBXBGE_0.11 to 0.66,LBXBGE_Range of Values
LBXBGE,"LBXBGE - Mercury, ethyl (ug/L)",.,Missing,757,LBXBGE_.,LBXBGE_Missing
LBDBGELC,"LBDBGELC - Mercury, ethyl comment code",0,At or above the detection limit,43,LBDBGELC_0,LBDBGELC_At or above the detection limit
LBDBGELC,"LBDBGELC - Mercury, ethyl comment code",1,Below lower detection limit,5132,LBDBGELC_1,LBDBGELC_Below lower detection limit
LBDBGELC,"LBDBGELC - Mercury, ethyl comment code",.,Missing,757,LBDBGELC_.,LBDBGELC_Missing
LBXBGM,"LBXBGM - Mercury, methyl (ug/L)",0.08 to 47.15,Range of Values,5175,LBXBGM_0.08 to 47.15,LBXBGM_Range of Values
LBXBGM,"LBXBGM - Mercury, methyl (ug/L)",.,Missing,757,LBXBGM_.,LBXBGM_Missing
LBDBGMLC,"LBDBGMLC - Mercury, methyl comment code",0,At or above the detection limit,3855,LBDBGMLC_0,LBDBGMLC_At or above the detection limit
LBDBGMLC,"LBDBGMLC - Mercury, methyl comment code",1,Below lower detection limit,1320,LBDBGMLC_1,LBDBGMLC_Below lower detection limit
LBDBGMLC,"LBDBGMLC - Mercury, methyl comment code",.,Missing,757,LBDBGMLC_.,LBDBGMLC_Missing
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,1,Mexican American,44,RIDRETH3_1,RIDRETH3_Mexican American
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,2,Other Hispanic,28,RIDRETH3_2,RIDRETH3_Other Hispanic
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,3,Non-Hispanic White,110,RIDRETH3_3,RIDRETH3_Non-Hispanic White
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,4,Non-Hispanic Black,59,RIDRETH3_4,RIDRETH3_Non-Hispanic Black
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,6,Non-Hispanic Asian,32,RIDRETH3_6,RIDRETH3_Non-Hispanic Asian
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,7,"Other Race, Including Multiracial",11,RIDRETH3_7,"RIDRETH3_Other Race, Including Multiracial"
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,.,Missing,0,RIDRETH3_.,RIDRETH3_Missing
RIDAGGRP,RIDAGGRP - Age group,1,12-19 years,55,RIDAGGRP_1,RIDAGGRP_12-19 years
RIDAGGRP,RIDAGGRP - Age group,2,20-39 years,74,RIDAGGRP_2,RIDAGGRP_20-39 years
RIDAGGRP,RIDAGGRP - Age group,3,40-59 years,78,RIDAGGRP_3,RIDAGGRP_40-59 years
RIDAGGRP,RIDAGGRP - Age group,4,60+ years,77,RIDAGGRP_4,RIDAGGRP_60+ years
RIDAGGRP,RIDAGGRP - Age group,.,Missing,0,RIDAGGRP_.,RIDAGGRP_Missing
RIAGENDR,RIAGENDR - Gender,1,Male,135,RIAGENDR_1,RIAGENDR_Male
RIAGENDR,RIAGENDR - Gender,2,Female,149,RIAGENDR_2,RIAGENDR_Female
RIAGENDR,RIAGENDR - Gender,.,Missing,0,RIAGENDR_.,RIAGENDR_Missing
RIANSMP,RIANSMP - Number of samples in a pool,2 to 8,Range of Values,284,RIANSMP_2 to 8,RIANSMP_Range of Values
RIANSMP,RIANSMP - Number of samples in a pool,.,Missing,0,RIANSMP_.,RIANSMP_Missing
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",63628.672969 to 3656105.4719,Range of Values,284,WTBSMSMA_63628.672969 to 3656105.4719,WTBSMSMA_Range of Values
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",.,Missing,0,WTBSMSMA_.,WTBSMSMA_Missing
LBCBB1,"LBCBB1 - 2,2',4,4',5,5'-hexabromobiphenyl 
(pg/g)",0.7071 to 714.2,Range of Values,284,LBCBB1_0.7071 to 714.2,LBCBB1_Range of Values
LBCBB1,"LBCBB1 - 2,2',4,4',5,5'-hexabromobiphenyl 
(pg/g)",.,Missing,0,LBCBB1_.,LBCBB1_Missing
LBCBB1LA,"LBCBB1LA - 2,2',4,4',5,5'-hxbrmbiphl lpd adj 
(ng/g)",0.1344 to 129.2,Range of Values,284,LBCBB1LA_0.1344 to 129.2,LBCBB1LA_Range of Values
LBCBB1LA,"LBCBB1LA - 2,2',4,4',5,5'-hxbrmbiphl lpd adj 
(ng/g)",.,Missing,0,LBCBB1LA_.,LBCBB1LA_Missing
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",0,At or above the detection limit,262,LBDBB1LC_0,LBDBB1LC_At or above the detection limit
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",1,Below lower detection limit,22,LBDBB1LC_1,LBDBB1LC_Below lower detection limit
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",.,Missing,0,LBDBB1LC_.,LBDBB1LC_Missing
LBCBR1,"LBCBR1 - 2,2',4-tribromodiphenyl ether 
(pg/g)",0.7071 to 11.74,Range of Values,284,LBCBR1_0.7071 to 11.74,LBCBR1_Range of Values
LBCBR1,"LBCBR1 - 2,2',4-tribromodiphenyl ether 
(pg/g)",.,Missing,0,LBCBR1_.,LBCBR1_Missing
LBCBR1LA,"LBCBR1LA - 2,2',4-tribrmobiphl ether lpd adj 
(ng/g)",0.08485 to 1.761,Range of Values,284,LBCBR1LA_0.08485 to 1.761,LBCBR1LA_Range of Values
LBCBR1LA,"LBCBR1LA - 2,2',4-tribrmobiphl ether lpd adj 
(ng/g)",.,Missing,0,LBCBR1LA_.,LBCBR1LA_Missing
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",0,At or above the detection limit,33,LBDBR1LC_0,LBDBR1LC_At or above the detection limit
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",1,Below lower detection limit,251,LBDBR1LC_1,LBDBR1LC_Below lower detection limit
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",.,Missing,0,LBDBR1LC_.,LBDBR1LC_Missing
LBCBR11,LBCBR11 - Decabromodiphenyl ether (pg/g),3.536 to 91.93,Range of Values,282,LBCBR11_3.536 to 91.93,LBCBR11_Range of Values
LBCBR11,LBCBR11 - Decabromodiphenyl ether (pg/g),.,Missing,2,LBCBR11_.,LBCBR11_Missing
LBCBR11L,"LBCBR11L - Decabromodiphenyl ether lipid adj 
(ng/g)",0.6293 to 20.93,Range of Values,282,LBCBR11L_0.6293 to 20.93,LBCBR11L_Range of Values
LBCBR11L,"LBCBR11L - Decabromodiphenyl ether lipid adj 
(ng/g)",.,Missing,2,LBCBR11L_.,LBCBR11L_Missing
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",0,At or above the detection limit,278,LBDBR11C_0,LBDBR11C_At or above the detection limit
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",1,Below lower detection limit,4,LBDBR11C_1,LBDBR11C_Below lower detection limit
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",.,Missing,2,LBDBR11C_.,LBDBR11C_Missing
LBCBR2,"LBCBR2 - 2,4,4'-tribromodiphenyl ether 
(pg/g)",1.252 to 51.42,Range of Values,284,LBCBR2_1.252 to 51.42,LBCBR2_Range of Values
LBCBR2,"LBCBR2 - 2,4,4'-tribromodiphenyl ether 
(pg/g)",.,Missing,0,LBCBR2_.,LBCBR2_Missing
LBCBR2LA,"LBCBR2LA - 2,4,4'-tribrmdphenyl ethr lpd adj 
(ng/g)",0.2622 to 9.792,Range of Values,284,LBCBR2LA_0.2622 to 9.792,LBCBR2LA_Range of Values
LBCBR2LA,"LBCBR2LA - 2,4,4'-tribrmdphenyl ethr lpd adj 
(ng/g)",.,Missing,0,LBCBR2LA_.,LBCBR2LA_Missing
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",0,At or above the detection limit,284,LBDBR2LC_0,LBDBR2LC_At or above the detection limit
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",1,Below lower detection limit,0,LBDBR2LC_1,LBDBR2LC_Below lower detection limit
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",.,Missing,0,LBDBR2LC_.,LBDBR2LC_Missing
LBCBR3,"LBCBR3 - 2,2',4,4'-tetrabromodiphenyl ethr 
(pg/g)",18.37 to 1218,Range of Values,284,LBCBR3_18.37 to 1218,LBCBR3_Range of Values
LBCBR3,"LBCBR3 - 2,2',4,4'-tetrabromodiphenyl ethr 
(pg/g)",.,Missing,0,LBCBR3_.,LBCBR3_Missing
LBCBR3LA,"LBCBR3LA - 2,2',4,4'-tebrmdphnyl ethr lpd 
adj(ng/g)",3.848 to 231.9,Range of Values,284,LBCBR3LA_3.848 to 231.9,LBCBR3LA_Range of Values
LBCBR3LA,"LBCBR3LA - 2,2',4,4'-tebrmdphnyl ethr lpd 
adj(ng/g)",.,Missing,0,LBCBR3LA_.,LBCBR3LA_Missing
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",0,At or above the detection limit,284,LBDBR3LC_0,LBDBR3LC_At or above the detection limit
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",1,Below lower detection limit,0,LBDBR3LC_1,LBDBR3LC_Below lower detection limit
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",.,Missing,0,LBDBR3LC_.,LBDBR3LC_Missing
LBCBR4,"LBCBR4 - 2,2',3,4,4'-pentbromodiphenyl 
ethr(pg/g)",0.7071 to 24.5,Range of Values,284,LBCBR4_0.7071 to 24.5,LBCBR4_Range of Values
LBCBR4,"LBCBR4 - 2,2',3,4,4'-pentbromodiphenyl 
ethr(pg/g)",.,Missing,0,LBCBR4_.,LBCBR4_Missing
LBCBR4LA,"LBCBR4LA - 2,2',3,4,4'-pntabromphnyl lpd adj 
(ng/g)",0.1061 to 4.307,Range of Values,284,LBCBR4LA_0.1061 to 4.307,LBCBR4LA_Range of Values
LBCBR4LA,"LBCBR4LA - 2,2',3,4,4'-pntabromphnyl lpd adj 
(ng/g)",.,Missing,0,LBCBR4LA_.,LBCBR4LA_Missing
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",0,At or above the detection limit,249,LBDBR4LC_0,LBDBR4LC_At or above the detection limit
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",1,Below lower detection limit,35,LBDBR4LC_1,LBDBR4LC_Below lower detection limit
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",.,Missing,0,LBDBR4LC_.,LBDBR4LC_Missing
LBCBR5,"LBCBR5 - 2,2',4,4',5-pentabromodiphnyl 
ethr(pg/g)",3.904 to 266.9,Range of Values,284,LBCBR5_3.904 to 266.9,LBCBR5_Range of Values
LBCBR5,"LBCBR5 - 2,2',4,4',5-pentabromodiphnyl 
ethr(pg/g)",.,Missing,0,LBCBR5_.,LBCBR5_Missing
LBCBR5LA,"LBCBR5LA - 2,2',4,4',5-pntabromphenyl lpd 
adj(ng/g)",0.7439 to 47.39,Range of Values,284,LBCBR5LA_0.7439 to 47.39,LBCBR5LA_Range of Values
LBCBR5LA,"LBCBR5LA - 2,2',4,4',5-pntabromphenyl lpd 
adj(ng/g)",.,Missing,0,LBCBR5LA_.,LBCBR5LA_Missing
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",0,At or above the detection limit,284,LBDBR5LC_0,LBDBR5LC_At or above the detection limit
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",1,Below lower detection limit,0,LBDBR5LC_1,LBDBR5LC_Below lower detection limit
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",.,Missing,0,LBDBR5LC_.,LBDBR5LC_Missing
LBCBR6,"LBCBR6 - 2,2',4,4',6-pentabromodiphyl 
ether(pg/g)",3.173 to 176.9,Range of Values,284,LBCBR6_3.173 to 176.9,LBCBR6_Range of Values
