short_title,title,code or value,description,count
OHX20SE,OHX20SE - Dental Sealants:  #20,1,Occlusal sealant on permanent tooth,126
OHX20SE,OHX20SE - Dental Sealants:  #20,2,Facial sealant on permanent tooth,0
OHX20SE,OHX20SE - Dental Sealants:  #20,3,Lingual sealant on permanent tooth,0
OHX20SE,OHX20SE - Dental Sealants:  #20,4,Occlusal sealant on primary tooth,93
OHX20SE,OHX20SE - Dental Sealants:  #20,9,Cannot be assessed,113
OHX20SE,OHX20SE - Dental Sealants:  #20,12,Occlusal-facial sealant on permanent tooth,0
OHX20SE,OHX20SE - Dental Sealants:  #20,13,Occlusal-lingual sealant on permanent tooth,0
OHX20SE,OHX20SE - Dental Sealants:  #20,< blank >,Missing,6158
OHX21SE,OHX21SE - Dental Sealants:  #21,0,Sealant not present,2863
OHX21SE,OHX21SE - Dental Sealants:  #21,1,Occlusal sealant on permanent tooth,130
OHX21SE,OHX21SE - Dental Sealants:  #21,2,Facial sealant on permanent tooth,0
OHX21SE,OHX21SE - Dental Sealants:  #21,3,Lingual sealant on permanent tooth,0
OHX21SE,OHX21SE - Dental Sealants:  #21,4,Occlusal sealant on primary tooth,57
OHX21SE,OHX21SE - Dental Sealants:  #21,9,Cannot be assessed,214
OHX21SE,OHX21SE - Dental Sealants:  #21,12,Occlusal-facial sealant on permanent tooth,0
OHX21SE,OHX21SE - Dental Sealants:  #21,13,Occlusal-lingual sealant on permanent tooth,0
OHX21SE,OHX21SE - Dental Sealants:  #21,< blank >,Missing,6158
OHX28SE,OHX28SE - Dental Sealants:  #28,0,Sealant not present,2865
OHX28SE,OHX28SE - Dental Sealants:  #28,1,Occlusal sealant on permanent tooth,127
OHX28SE,OHX28SE - Dental Sealants:  #28,2,Facial sealant on permanent tooth,0
OHX28SE,OHX28SE - Dental Sealants:  #28,3,Lingual sealant on permanent tooth,0
OHX28SE,OHX28SE - Dental Sealants:  #28,4,Occlusal sealant on primary tooth,61
OHX28SE,OHX28SE - Dental Sealants:  #28,9,Cannot be assessed,211
OHX28SE,OHX28SE - Dental Sealants:  #28,12,Occlusal-facial sealant on permanent tooth,0
OHX28SE,OHX28SE - Dental Sealants:  #28,13,Occlusal-lingual sealant on permanent tooth,0
OHX28SE,OHX28SE - Dental Sealants:  #28,< blank >,Missing,6158
OHX29SE,OHX29SE - Dental Sealants:  #29,0,Sealant not present,2948
OHX29SE,OHX29SE - Dental Sealants:  #29,1,Occlusal sealant on permanent tooth,124
OHX29SE,OHX29SE - Dental Sealants:  #29,2,Facial sealant on permanent tooth,0
OHX29SE,OHX29SE - Dental Sealants:  #29,3,Lingual sealant on permanent tooth,0
OHX29SE,OHX29SE - Dental Sealants:  #29,4,Occlusal sealant on primary tooth,93
OHX29SE,OHX29SE - Dental Sealants:  #29,9,Cannot be assessed,99
OHX29SE,OHX29SE - Dental Sealants:  #29,12,Occlusal-facial sealant on permanent tooth,0
OHX29SE,OHX29SE - Dental Sealants:  #29,13,Occlusal-lingual sealant on permanent tooth,0
OHX29SE,OHX29SE - Dental Sealants:  #29,< blank >,Missing,6158
OHX30SE,OHX30SE - Dental Sealants:  #30,0,Sealant not present,1610
OHX30SE,OHX30SE - Dental Sealants:  #30,1,Occlusal sealant on permanent tooth,808
OHX30SE,OHX30SE - Dental Sealants:  #30,2,Facial sealant on permanent tooth,4
OHX30SE,OHX30SE - Dental Sealants:  #30,3,Lingual sealant on permanent tooth,0
OHX30SE,OHX30SE - Dental Sealants:  #30,4,Occlusal sealant on primary tooth,0
OHX30SE,OHX30SE - Dental Sealants:  #30,9,Cannot be assessed,744
OHX30SE,OHX30SE - Dental Sealants:  #30,12,Occlusal-facial sealant on permanent tooth,98
OHX30SE,OHX30SE - Dental Sealants:  #30,13,Occlusal-lingual sealant on permanent tooth,0
OHX30SE,OHX30SE - Dental Sealants:  #30,< blank >,Missing,6158
OHX31SE,OHX31SE - Dental Sealants:  #31,0,Sealant not present,966
OHX31SE,OHX31SE - Dental Sealants:  #31,1,Occlusal sealant on permanent tooth,369
OHX31SE,OHX31SE - Dental Sealants:  #31,2,Facial sealant on permanent tooth,0
OHX31SE,OHX31SE - Dental Sealants:  #31,3,Lingual sealant on permanent tooth,0
OHX31SE,OHX31SE - Dental Sealants:  #31,4,Occlusal sealant on primary tooth,0
OHX31SE,OHX31SE - Dental Sealants:  #31,9,Cannot be assessed,1885
OHX31SE,OHX31SE - Dental Sealants:  #31,12,Occlusal-facial sealant on permanent tooth,44
OHX31SE,OHX31SE - Dental Sealants:  #31,13,Occlusal-lingual sealant on permanent tooth,0
OHX31SE,OHX31SE - Dental Sealants:  #31,< blank >,Missing,6158
CSXEXSTS,CSXEXSTS - Overall Taste & Smell Exam Status,1,Complete,3094
CSXEXSTS,CSXEXSTS - Overall Taste & Smell Exam Status,2,Partial,462
CSXEXSTS,CSXEXSTS - Overall Taste & Smell Exam Status,3,Not done,152
CSXEXSTS,CSXEXSTS - Overall Taste & Smell Exam Status,.,Missing,0
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,1,Safety exclusion,3
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,2,Refused,9
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,3,No Time,8
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,4,Physical Limitation,6
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,5,Communication Problem,19
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,6,Equipment problem,2
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,7,SP ill/emergency,14
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,12,Eye specific limitation,8
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,34,SP pregnant,1
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,38,Technical difficulty,1
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,49,Urine not Collected,9
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,51,SP unable to comply,4
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,56,Came Late/Left Early,97
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,84,SP with Child,2
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,99,Other,14
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,122,Language Barrier,11
CSXEXCMT,CSXEXCMT - Taste & Smell Exam Status Comment Code,.,Missing,3500
CSQ245  ,CSQ245   - Ever had quinine allergy?,1,Yes,23
CSQ245  ,CSQ245   - Ever had quinine allergy?,2,No,3418
CSQ245  ,CSQ245   - Ever had quinine allergy?,7,Refused,2
CSQ245  ,CSQ245   - Ever had quinine allergy?,9,Don't know,114
CSQ245  ,CSQ245   - Ever had quinine allergy?,.,Missing,151
CSQ241  ,CSQ241   - Currently pregnant or breast feeding?,1,Yes,6
CSQ241  ,CSQ241   - Currently pregnant or breast feeding?,2,No,971
CSQ241  ,CSQ241   - Currently pregnant or breast feeding?,7,Refused,1
CSQ241  ,CSQ241   - Currently pregnant or breast feeding?,9,Don't know,1
CSQ241  ,CSQ241   - Currently pregnant or breast feeding?,.,Missing,2729
CSQ260a,CSQ260a - Sneeze Frequently?,1,Checked,177
CSQ260a,CSQ260a - Sneeze Frequently?,7,Refused,2
CSQ260a,CSQ260a - Sneeze Frequently?,9,Don't know,3
CSQ260a,CSQ260a - Sneeze Frequently?,.,Missing,3526
CSQ260d,CSQ260d - Have Discolored Nasal Mucus?,1,Checked,74
CSQ260d,CSQ260d - Have Discolored Nasal Mucus?,.,Missing,3634
CSQ260g,CSQ260g - Have Nasal Blockage?,1,Checked,283
CSQ260g,CSQ260g - Have Nasal Blockage?,.,Missing,3425
CSQ260i,CSQ260i - Have Sinus Pain?,1,Checked,105
CSQ260i,CSQ260i - Have Sinus Pain?,.,Missing,3603
CSQ260n,CSQ260n - Runny Nose?,1,Checked,421
CSQ260n,CSQ260n - Runny Nose?,.,Missing,3287
CSQ260m ,CSQ260m  - None of the above?,1,Checked,2754
CSQ260m ,CSQ260m  - None of the above?,.,Missing,954
CSQ270  ,CSQ270   - Type of Nasal Blockage,1,Yes,146
CSQ270  ,CSQ270   - Type of Nasal Blockage,2,No,135
CSQ270  ,CSQ270   - Type of Nasal Blockage,7,Refused,0
CSQ270  ,CSQ270   - Type of Nasal Blockage,9,Don't know,2
CSQ270  ,CSQ270   - Type of Nasal Blockage,.,Missing,3425
CSQ450,CSQ450 - Low intermediate light (85 candelas/m2),0 to 100,Range of Values,3420
CSQ450,CSQ450 - Low intermediate light (85 candelas/m2),.,Missing,288
CSQ460,CSQ460 - High intermediate light(439 candelas/m2),0 to 100,Range of Values,3416
CSQ460,CSQ460 - High intermediate light(439 candelas/m2),.,Missing,292
CSQ470,CSQ470 - Medium test light (193 candelas/m2),0 to 100,Range of Values,3412
CSQ470,CSQ470 - Medium test light (193 candelas/m2),.,Missing,296
CSQ480,CSQ480 - Low test light (4.3 candelas/m2),0 to 100,Range of Values,3411
CSQ480,CSQ480 - Low test light (4.3 candelas/m2),.,Missing,297
CSQ490,CSQ490 - High test light (1000 candelas/m2),0 to 100,Range of Values,3411
CSQ490,CSQ490 - High test light (1000 candelas/m2),.,Missing,297
CSXQUIPG,CSXQUIPG - Tongue Tip Test: 1 mM Quinine gLMS,0 to 100,Range of Values,3133
CSXQUIPG,CSXQUIPG - Tongue Tip Test: 1 mM Quinine gLMS,.,Missing,575
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,1,Salty,103
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,2,Bitter,1232
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,3,Something else,492
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,4,No Taste,1149
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,5,Sour,157
CSXQUIPT,CSXQUIPT - Tongue Tip 1mM Quinine: What Was Taste?,.,Missing,575
CSXNAPG ,CSXNAPG  - Tongue Tip Test: 1M NaCl gLMS,0 to 100,Range of Values,3129
CSXNAPG ,CSXNAPG  - Tongue Tip Test: 1M NaCl gLMS,.,Missing,579
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,1,Salty,2675
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,2,Bitter,125
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,3,Something else,102
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,4,No Taste,90
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,5,Sour,225
CSXNAPT ,CSXNAPT  - Tongue Tip 1M NaCl: What Was Taste?,.,Missing,491
CSXQUISG,CSXQUISG - Whole Mouth Test: 1 mM Quinine gLMS,0 to 100,Range of Values,3114
CSXQUISG,CSXQUISG - Whole Mouth Test: 1 mM Quinine gLMS,.,Missing,594
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,1,Salty,34
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,2,Bitter,2574
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,3,Something else,344
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,4,No Taste,15
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,5,Sour,147
CSXQUIST,CSXQUIST - Whole Mouth 1 mM Quinine: What Was Taste,.,Missing,594
CSXSLTSG,CSXSLTSG - Whole Mouth Test: 1 M NaCl gLMS,2 to 100,Range of Values,3217
CSXSLTSG,CSXSLTSG - Whole Mouth Test: 1 M NaCl gLMS,.,Missing,491
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,1,Salty,3128
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,2,Bitter,34
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,3,Something else,23
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,4,No Taste,1
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,5,Sour,31
CSXSLTST,CSXSLTST - Whole Mouth 1 M NaCl: What Was Taste?,.,Missing,491
CSXNASG ,CSXNASG  - Whole Mouth Test: .32 M NaCl gLMS,0 to 100,Range of Values,3218
CSXNASG ,CSXNASG  - Whole Mouth Test: .32 M NaCl gLMS,.,Missing,490
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,1,Salty,2885
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,2,Bitter,78
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,3,Something else,146
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,4,No Taste,28
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,5,Sour,81
CSXNAST ,CSXNAST  - Whole Mouth .32 NaCl: What Was Taste?,.,Missing,490
CSXTSEQ ,CSXTSEQ  - Whole Mouth Taste Test Sequence,A,"1M NaCl, 1mM quinine, 0.32M NaCl",1576
CSXTSEQ ,CSXTSEQ  - Whole Mouth Taste Test Sequence,B,"0.32M NaCl, 1mM quinine, 1M NaCl",1658
CSXCHOOD,CSXCHOOD - Smell Test: Chocolate Scent,1,Lemon,120
CSXCHOOD,CSXCHOOD - Smell Test: Chocolate Scent,2,Chocolate,2901
CSXCHOOD,CSXCHOOD - Smell Test: Chocolate Scent,3,Smoke,356
CSXCHOOD,CSXCHOOD - Smell Test: Chocolate Scent,4,Black pepper,150
CSXCHOOD,CSXCHOOD - Smell Test: Chocolate Scent,.,Missing,181
CSXSBOD ,CSXSBOD  - Smell Test: Strawberry Scent,1,Strawberry,2819
CSXSBOD ,CSXSBOD  - Smell Test: Strawberry Scent,2,Garlic,29
CSXSBOD ,CSXSBOD  - Smell Test: Strawberry Scent,3,Leather,553
CSXSBOD ,CSXSBOD  - Smell Test: Strawberry Scent,4,Gasoline,124
CSXSBOD ,CSXSBOD  - Smell Test: Strawberry Scent,.,Missing,183
CSXSMKOD,CSXSMKOD - Smell Test: Smoke Scent,1,Garlic,124
CSXSMKOD,CSXSMKOD - Smell Test: Smoke Scent,2,Grass,223
CSXSMKOD,CSXSMKOD - Smell Test: Smoke Scent,3,Smoke,3047
CSXSMKOD,CSXSMKOD - Smell Test: Smoke Scent,4,Peach,129
CSXSMKOD,CSXSMKOD - Smell Test: Smoke Scent,.,Missing,185
CSXLEAOD,CSXLEAOD - Smell Test: Leather Scent,1,Mint,206
CSXLEAOD,CSXLEAOD - Smell Test: Leather Scent,2,Flower,429
CSXLEAOD,CSXLEAOD - Smell Test: Leather Scent,3,Leather,2693
CSXLEAOD,CSXLEAOD - Smell Test: Leather Scent,4,Apple,192
CSXLEAOD,CSXLEAOD - Smell Test: Leather Scent,.,Missing,188
CSXSOAOD,CSXSOAOD - Smell Test: Soap Scent,1,Soap,3250
CSXSOAOD,CSXSOAOD - Smell Test: Soap Scent,2,Black Pepper,99
CSXSOAOD,CSXSOAOD - Smell Test: Soap Scent,3,Leather,101
CSXSOAOD,CSXSOAOD - Smell Test: Soap Scent,4,Peanut,70
CSXSOAOD,CSXSOAOD - Smell Test: Soap Scent,.,Missing,188
CSXGRAOD,CSXGRAOD - Smell Test: Grape Scent,1,Gasoline,444
CSXGRAOD,CSXGRAOD - Smell Test: Grape Scent,2,Grape,2192
CSXGRAOD,CSXGRAOD - Smell Test: Grape Scent,3,Rose,774
CSXGRAOD,CSXGRAOD - Smell Test: Grape Scent,4,Peanut,109
CSXGRAOD,CSXGRAOD - Smell Test: Grape Scent,.,Missing,189
CSXONOD ,CSXONOD  - Smell Test: Onion Scent,1,Chocolate,53
CSXONOD ,CSXONOD  - Smell Test: Onion Scent,2,Strawberry,33
CSXONOD ,CSXONOD  - Smell Test: Onion Scent,3,Onion,3321
CSXONOD ,CSXONOD  - Smell Test: Onion Scent,4,Fruit Punch,112
CSXONOD ,CSXONOD  - Smell Test: Onion Scent,.,Missing,189
CSXNGSOD,CSXNGSOD - Smell Test: Natural Gas Scent,1,Orange,111
CSXNGSOD,CSXNGSOD - Smell Test: Natural Gas Scent,2,Cinnamon,184
CSXNGSOD,CSXNGSOD - Smell Test: Natural Gas Scent,3,Cola,175
CSXNGSOD,CSXNGSOD - Smell Test: Natural Gas Scent,4,Natural Gas,3049
CSXNGSOD,CSXNGSOD - Smell Test: Natural Gas Scent,.,Missing,189
CSXSLTRT,CSXSLTRT - Whole Mouth Repeat: 1M NaCl gLMS,1 to 100,Range of Values,1595
CSXSLTRT,CSXSLTRT - Whole Mouth Repeat: 1M NaCl gLMS,.,Missing,2113
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,1,Salty,1548
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,2,Bitter,20
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,3,Something else,10
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,4,No Taste,2
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,5,Sour,15
CSXSLTRG,CSXSLTRG - Repeat 1M NaCl: What Was Taste?,.,Missing,2113
CSXNART ,CSXNART  - Whole Mouth Repeat: 0.32M NaCl gLMS,0 to 100,Range of Values,1613
CSXNART ,CSXNART  - Whole Mouth Repeat: 0.32M NaCl gLMS,.,Missing,2095
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,1,Salty,1464
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,2,Bitter,40
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,3,Something else,67
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,4,No Taste,21
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,5,Sour,21
CSXNARG ,CSXNARG  - Repeat .32M NaCl: What Was Taste?,.,Missing,2095
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,1,Very good,1845
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,2,Good,1096
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,3,Fair,404
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,4,Poor,164
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,5,Unable to Cooperate,28
CSAEFFRT,CSAEFFRT - Participant's Understanding of Test,.,Missing,171
