short_title,title,code or value,description,count
DBD041,DBD041 - Age first fed formula(days),1 to 760,Range of Values,1646
DBD041,DBD041 - Age first fed formula(days),0,Never,212
DBD041,DBD041 - Age first fed formula(days),777777,Refused,0
DBD041,DBD041 - Age first fed formula(days),999999,Don't know,7
DBD041,DBD041 - Age first fed formula(days),.,Missing,8310
DBD050,"DBD050 - Age stopped receiving 
formula(days)",1 to 1460,Range of Values,1270
DBD050,"DBD050 - Age stopped receiving 
formula(days)",0,Still drinking formula,369
DBD050,"DBD050 - Age stopped receiving 
formula(days)",777777,Refused,0
DBD050,"DBD050 - Age stopped receiving 
formula(days)",999999,Don't know,14
DBD050,"DBD050 - Age stopped receiving 
formula(days)",.,Missing,8522
DBD055,"DBD055 - Age started other than 
breastmilk/fomula",1 to 1825,Range of Values,1718
DBD055,"DBD055 - Age started other than 
breastmilk/fomula",0,Never,136
DBD055,"DBD055 - Age started other than 
breastmilk/fomula",777777,Refused,0
DBD055,"DBD055 - Age started other than 
breastmilk/fomula",999999,Don't know,11
DBD055,"DBD055 - Age started other than 
breastmilk/fomula",.,Missing,8310
DBD061,DBD061 - Age first fed milk(days),1 to 2190,Range of Values,1429
DBD061,DBD061 - Age first fed milk(days),0,Never,283
DBD061,DBD061 - Age first fed milk(days),777777,Refused,0
DBD061,DBD061 - Age first fed milk(days),999999,Don't know,7
DBD061,DBD061 - Age first fed milk(days),.,Missing,8456
DBQ073A,"DBQ073A - Type of milk first fed - whole 
milk",10,Whole or regular milk,1090
DBQ073A,"DBQ073A - Type of milk first fed - whole 
milk",77,Refused,0
DBQ073A,"DBQ073A - Type of milk first fed - whole 
milk",99,Don't know,0
DBQ073A,"DBQ073A - Type of milk first fed - whole 
milk",.,Missing,9085
DBQ073B,"DBQ073B - Type of milk first fed - 2% 
milk",11,2% fat or reduced-fat milk,262
DBQ073B,"DBQ073B - Type of milk first fed - 2% 
milk",.,Missing,9913
DBQ073C,"DBQ073C - Type of milk first fed - 1% 
milk",12,"1% fat or low-fat milk (includes 0.5% fat milk or ","      low-fat milk not further specified),"
DBQ073C,"DBQ073C - Type of milk first fed - 1% 
milk",.,Missing,10144
DBQ073D,"DBQ073D - Type of milk first fed - fat free 
milk",13,"fat-free, skim or nonfat milk, or",11
DBQ073D,"DBQ073D - Type of milk first fed - fat free 
milk",.,Missing,10164
DBQ073E,"DBQ073E - Type of milk first fed - soy 
milk",14,"soy milk, or",29
DBQ073E,"DBQ073E - Type of milk first fed - soy 
milk",.,Missing,10146
DBQ073U,DBQ073U - Type of milk first fed - other,30,Another type?,31
DBQ073U,DBQ073U - Type of milk first fed - other,.,Missing,10144
DLQ010  ,DLQ010   - Have serious difficulty hearing?,1,Yes,442
DLQ010  ,DLQ010   - Have serious difficulty hearing?,2,No,9325
DLQ010  ,DLQ010   - Have serious difficulty hearing?,7,Refused,1
DLQ010  ,DLQ010   - Have serious difficulty hearing?,9,Don't know,1
DLQ010  ,DLQ010   - Have serious difficulty hearing?,.,Missing,1
DLQ020  ,DLQ020   - Have serious difficulty seeing?,1,Yes,432
DLQ020  ,DLQ020   - Have serious difficulty seeing?,2,No,9333
DLQ020  ,DLQ020   - Have serious difficulty seeing?,7,Refused,1
DLQ020  ,DLQ020   - Have serious difficulty seeing?,9,Don't know,3
DLQ020  ,DLQ020   - Have serious difficulty seeing?,.,Missing,1
DLQ040  ,DLQ040   - Have serious difficulty concentrating ?,1,Yes,879
DLQ040  ,DLQ040   - Have serious difficulty concentrating ?,2,No,7899
DLQ040  ,DLQ040   - Have serious difficulty concentrating ?,7,Refused,1
DLQ040  ,DLQ040   - Have serious difficulty concentrating ?,9,Don't know,1
DLQ040  ,DLQ040   - Have serious difficulty concentrating ?,.,Missing,990
DLQ050  ,DLQ050   - Have serious difficulty walking ?,1,Yes,815
DLQ050  ,DLQ050   - Have serious difficulty walking ?,2,No,7963
DLQ050  ,DLQ050   - Have serious difficulty walking ?,7,Refused,1
DLQ050  ,DLQ050   - Have serious difficulty walking ?,9,Don't know,1
DLQ050  ,DLQ050   - Have serious difficulty walking ?,.,Missing,990
DLQ060  ,DLQ060   - Have difficulty dressing or bathing?,1,Yes,341
DLQ060  ,DLQ060   - Have difficulty dressing or bathing?,2,No,8438
DLQ060  ,DLQ060   - Have difficulty dressing or bathing?,7,Refused,1
DLQ060  ,DLQ060   - Have difficulty dressing or bathing?,9,Don't know,0
DLQ060  ,DLQ060   - Have difficulty dressing or bathing?,.,Missing,990
DLQ080  ,DLQ080   - Have difficulty doing errands alone ?,1,Yes,474
DLQ080  ,DLQ080   - Have difficulty doing errands alone ?,2,No,6163
DLQ080  ,DLQ080   - Have difficulty doing errands alone ?,7,Refused,1
DLQ080  ,DLQ080   - Have difficulty doing errands alone ?,9,Don't know,2
DLQ080  ,DLQ080   - Have difficulty doing errands alone ?,.,Missing,3130
DUQ200,DUQ200 - Ever used marijuana or hashish,1,Yes,1991
DUQ200,DUQ200 - Ever used marijuana or hashish,2,No,1699
DUQ200,DUQ200 - Ever used marijuana or hashish,7,Refused,6
DUQ200,DUQ200 - Ever used marijuana or hashish,9,Don't know,5
DUQ200,DUQ200 - Ever used marijuana or hashish,.,Missing,1356
DUQ210,DUQ210 - Age when first tried marijuana,0 to 54,Range of Values,1989
DUQ210,DUQ210 - Age when first tried marijuana,777,Refused,1
DUQ210,DUQ210 - Age when first tried marijuana,999,Don't know,1
DUQ210,DUQ210 - Age when first tried marijuana,.,Missing,3066
DUQ211  ,DUQ211   - Used marijuana every month for a year?,1,Yes,953
DUQ211  ,DUQ211   - Used marijuana every month for a year?,2,No,1034
DUQ211  ,DUQ211   - Used marijuana every month for a year?,7,Refused,2
DUQ211  ,DUQ211   - Used marijuana every month for a year?,9,Don't know,1
DUQ211  ,DUQ211   - Used marijuana every month for a year?,.,Missing,3067
DUQ213  ,DUQ213   - Age started regularly using marijuana,8 to 45,Range of Values,952
DUQ213  ,DUQ213   - Age started regularly using marijuana,777,Refused,1
DUQ213  ,DUQ213   - Age started regularly using marijuana,999,Don't know,0
DUQ213  ,DUQ213   - Age started regularly using marijuana,.,Missing,4104
DUQ215Q ,DUQ215Q  - Time since last used marijuana regularly,0 to 245,Range of Values,943
DUQ215Q ,DUQ215Q  - Time since last used marijuana regularly,7777,Refused,1
DUQ215Q ,DUQ215Q  - Time since last used marijuana regularly,9999,Don't know,1
DUQ215Q ,DUQ215Q  - Time since last used marijuana regularly,.,Missing,4112
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,1,Days,286
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,2,Weeks,46
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,3,Months,85
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,4,Years,526
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,7,Refused,0
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,9,Don't know,0
DUQ215U ,DUQ215U  - Time since used marijuana regularly/unit,.,Missing,4114
DUQ217  ,DUQ217   - How often would you use marijuana?,1,Once per month,56
DUQ217  ,DUQ217   - How often would you use marijuana?,2,2-3 times per month,108
DUQ217  ,DUQ217   - How often would you use marijuana?,3,"4-8 times per month (about 1-2 times per ","  week)"
DUQ217  ,DUQ217   - How often would you use marijuana?,4,"9-24 times per month (about 3-6 times per ","  week)"
DUQ217  ,DUQ217   - How often would you use marijuana?,5,"25-30 times per month (one or more times ","  per day)"
DUQ217  ,DUQ217   - How often would you use marijuana?,7,Refused,0
DUQ217  ,DUQ217   - How often would you use marijuana?,9,Don't know,2
DUQ217  ,DUQ217   - How often would you use marijuana?,.,Missing,4104
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,1,1 per day,375
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,2,2 per day,284
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,3,3-5 per day,209
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,4,Six or more per day,79
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,7,Refused,2
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,9,Don't know,4
DUQ219  ,DUQ219   - How many joints or pipes smoke in a day?,.,Missing,4104
DUQ220Q,DUQ220Q - Last time used marijuana or hashish,0 to 258,Range of Values,1982
DUQ220Q,DUQ220Q - Last time used marijuana or hashish,7777,Refused,2
DUQ220Q,DUQ220Q - Last time used marijuana or hashish,9999,Don't know,3
DUQ220Q,DUQ220Q - Last time used marijuana or hashish,.,Missing,3070
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,1,Days,435
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,2,Weeks,111
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,3,Months,235
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,4,Years,1201
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,7,Refused,0
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,9,Don't know,0
DUQ220U,DUQ220U - Last time used marijuana or hashish/unit,.,Missing,3075
DUQ230,DUQ230 - # days used marijuana or hashish/month,1 to 30,Range of Values,570
DUQ230,DUQ230 - # days used marijuana or hashish/month,777,Refused,0
DUQ230,DUQ230 - # days used marijuana or hashish/month,999,Don't know,0
DUQ230,DUQ230 - # days used marijuana or hashish/month,.,Missing,4487
DUQ240,DUQ240 - Ever used cocaine/heroin/methamphetamine,1,Yes,723
DUQ240,DUQ240 - Ever used cocaine/heroin/methamphetamine,2,No,3800
DUQ240,DUQ240 - Ever used cocaine/heroin/methamphetamine,7,Refused,10
DUQ240,DUQ240 - Ever used cocaine/heroin/methamphetamine,9,Don't know,7
DUQ240,DUQ240 - Ever used cocaine/heroin/methamphetamine,.,Missing,517
DUQ250,DUQ250 - Ever use any form of cocaine,1,Yes,674
DUQ250,DUQ250 - Ever use any form of cocaine,2,No,47
DUQ250,DUQ250 - Ever use any form of cocaine,7,Refused,2
DUQ250,DUQ250 - Ever use any form of cocaine,9,Don't know,0
DUQ250,DUQ250 - Ever use any form of cocaine,.,Missing,4334
DUQ260,DUQ260 - Age first used cocaine,12 to 47,Range of Values,574
DUQ260,DUQ260 - Age first used cocaine,777,Refused,0
DUQ260,DUQ260 - Age first used cocaine,999,Don't know,0
DUQ260,DUQ260 - Age first used cocaine,.,Missing,4483
DUQ270Q,"DUQ270Q - Last time you used cocaine, in any form",1 to 41,Range of Values,572
DUQ270Q,"DUQ270Q - Last time you used cocaine, in any form",7777,Refused,2
DUQ270Q,"DUQ270Q - Last time you used cocaine, in any form",9999,Don't know,0
DUQ270Q,"DUQ270Q - Last time you used cocaine, in any form",.,Missing,4483
DUQ270U,DUQ270U - Last time you used cocaine/unit,1,Days,32
DUQ270U,DUQ270U - Last time you used cocaine/unit,2,Weeks,14
DUQ270U,DUQ270U - Last time you used cocaine/unit,3,Months,46
DUQ270U,DUQ270U - Last time you used cocaine/unit,4,Years,480
DUQ270U,DUQ270U - Last time you used cocaine/unit,7,Refused,0
DUQ270U,DUQ270U - Last time you used cocaine/unit,9,Don't know,0
DUQ270U,DUQ270U - Last time you used cocaine/unit,.,Missing,4485
DUQ272,DUQ272 - # of time you used cocaine,1,Once,51
DUQ272,DUQ272 - # of time you used cocaine,2,2-5 times,144
DUQ272,DUQ272 - # of time you used cocaine,3,6-19 times,112
DUQ272,DUQ272 - # of time you used cocaine,4,20-49 times,99
DUQ272,DUQ272 - # of time you used cocaine,5,50-99 times,55
DUQ272,DUQ272 - # of time you used cocaine,6,100 times or more,112
DUQ272,DUQ272 - # of time you used cocaine,77,Refused,1
DUQ272,DUQ272 - # of time you used cocaine,99,Don't know,0
DUQ272,DUQ272 - # of time you used cocaine,.,Missing,4483
DUQ280,DUQ280 - # of days used cocaine/month,1 to 25,Range of Values,45
DUQ280,DUQ280 - # of days used cocaine/month,777,Refused,0
DUQ280,DUQ280 - # of days used cocaine/month,999,Don't know,0
DUQ280,DUQ280 - # of days used cocaine/month,.,Missing,5012
DUQ290,DUQ290 - Ever used heroin,1,Yes,110
DUQ290,DUQ290 - Ever used heroin,2,No,611
DUQ290,DUQ290 - Ever used heroin,7,Refused,0
DUQ290,DUQ290 - Ever used heroin,9,Don't know,2
DUQ290,DUQ290 - Ever used heroin,.,Missing,4334
DUQ300,DUQ300 - Age first used heroin,15 to 48,Range of Values,79
DUQ300,DUQ300 - Age first used heroin,777,Refused,1
DUQ300,DUQ300 - Age first used heroin,999,Don't know,0
DUQ300,DUQ300 - Age first used heroin,.,Missing,4977
DUQ310Q,DUQ310Q - Last time used heroin,0 to 35,Range of Values,80
DUQ310Q,DUQ310Q - Last time used heroin,7777,Refused,0
DUQ310Q,DUQ310Q - Last time used heroin,9999,Don't know,0
DUQ310Q,DUQ310Q - Last time used heroin,.,Missing,4977
DUQ310U,DUQ310U - Last time used heroin/unit,1,Days,5
DUQ310U,DUQ310U - Last time used heroin/unit,2,Weeks,6
DUQ310U,DUQ310U - Last time used heroin/unit,3,Months,6
DUQ310U,DUQ310U - Last time used heroin/unit,4,Years,63
DUQ310U,DUQ310U - Last time used heroin/unit,7,Refused,0
DUQ310U,DUQ310U - Last time used heroin/unit,9,Don't know,0
DUQ310U,DUQ310U - Last time used heroin/unit,.,Missing,4977
DUQ320,DUQ320 - # of days used heroin/month,1 to 30,Range of Values,8
DUQ320,DUQ320 - # of days used heroin/month,77,Refused,0
DUQ320,DUQ320 - # of days used heroin/month,99,Don't know,0
DUQ320,DUQ320 - # of days used heroin/month,.,Missing,5049
DUQ330,DUQ330 - Ever used methamphetamine,1,Yes,284
DUQ330,DUQ330 - Ever used methamphetamine,2,No,439
DUQ330,DUQ330 - Ever used methamphetamine,7,Refused,0
DUQ330,DUQ330 - Ever used methamphetamine,9,Don't know,0
DUQ330,DUQ330 - Ever used methamphetamine,.,Missing,4334
DUQ340,DUQ340 - Age first used methamphetamine,10 to 50,Range of Values,246
DUQ340,DUQ340 - Age first used methamphetamine,777,Refused,0
DUQ340,DUQ340 - Age first used methamphetamine,999,Don't know,0
DUQ340,DUQ340 - Age first used methamphetamine,.,Missing,4811
DUQ350Q,DUQ350Q - Last time used methamphetamine,0 to 40,Range of Values,245
DUQ350Q,DUQ350Q - Last time used methamphetamine,7777,Refused,1
DUQ350Q,DUQ350Q - Last time used methamphetamine,9999,Don't know,0
DUQ350Q,DUQ350Q - Last time used methamphetamine,.,Missing,4811
DUQ350U,DUQ350U - Last time used methamphetamine/unit,1,Days,24
DUQ350U,DUQ350U - Last time used methamphetamine/unit,2,Weeks,6
DUQ350U,DUQ350U - Last time used methamphetamine/unit,3,Months,26
DUQ350U,DUQ350U - Last time used methamphetamine/unit,4,Years,189
DUQ350U,DUQ350U - Last time used methamphetamine/unit,7,Refused,0
DUQ350U,DUQ350U - Last time used methamphetamine/unit,9,Don't know,0
DUQ350U,DUQ350U - Last time used methamphetamine/unit,.,Missing,4812
DUQ352,DUQ352 - # times used methamphetamine,1,Once,18
DUQ352,DUQ352 - # times used methamphetamine,2,2-5 times,51
DUQ352,DUQ352 - # times used methamphetamine,3,6-19 times,34
DUQ352,DUQ352 - # times used methamphetamine,4,20-49 times,41
DUQ352,DUQ352 - # times used methamphetamine,5,50-99 times,27
DUQ352,DUQ352 - # times used methamphetamine,6,100 times or more,75
DUQ352,DUQ352 - # times used methamphetamine,77,Refused,0
DUQ352,DUQ352 - # times used methamphetamine,99,Don't know,0
DUQ352,DUQ352 - # times used methamphetamine,.,Missing,4811
DUQ360,DUQ360 - # days used methamphetamine/month,1 to 30,Range of Values,30
DUQ360,DUQ360 - # days used methamphetamine/month,77,Refused,0
DUQ360,DUQ360 - # days used methamphetamine/month,99,Don't know,0
DUQ360,DUQ360 - # days used methamphetamine/month,.,Missing,5027
DUQ370,DUQ370 - Ever use a needle to inject illegal drug,1,Yes,105
DUQ370,DUQ370 - Ever use a needle to inject illegal drug,2,No,4430
DUQ370,DUQ370 - Ever use a needle to inject illegal drug,7,Refused,3
DUQ370,DUQ370 - Ever use a needle to inject illegal drug,9,Don't know,1
DUQ370,DUQ370 - Ever use a needle to inject illegal drug,.,Missing,518
DUQ380A,DUQ380A - Drugs injected - Cocaine,1,Cocaine,55
DUQ380A,DUQ380A - Drugs injected - Cocaine,7,Refused,0
DUQ380A,DUQ380A - Drugs injected - Cocaine,9,Don't know,1
DUQ380A,DUQ380A - Drugs injected - Cocaine,.,Missing,5001
DUQ380B,DUQ380B - Drugs injected - Heroin,2,Heroin,55
DUQ380B,DUQ380B - Drugs injected - Heroin,.,Missing,5002
DUQ380C,DUQ380C - Drugs injected - Methamphetamine,3,Methamphetamine,47
DUQ380C,DUQ380C - Drugs injected - Methamphetamine,.,Missing,5010
DUQ380D,DUQ380D - Drugs injected - Steroids,4,Steroids,4
DUQ380D,DUQ380D - Drugs injected - Steroids,.,Missing,5053
DUQ380E,DUQ380E - Drugs injected - Any other drugs,5,Any other drugs,12
DUQ380E,DUQ380E - Drugs injected - Any other drugs,.,Missing,5045
DUQ390,DUQ390 - Age first injected drugs,12 to 42,Range of Values,105
DUQ390,DUQ390 - Age first injected drugs,777,Refused,0
DUQ390,DUQ390 - Age first injected drugs,999,Don't know,0
DUQ390,DUQ390 - Age first injected drugs,.,Missing,4952
DUQ400Q,DUQ400Q - Last time injected drugs,0 to 48,Range of Values,105
DUQ400Q,DUQ400Q - Last time injected drugs,7777,Refused,0
DUQ400Q,DUQ400Q - Last time injected drugs,9999,Don't know,0
DUQ400Q,DUQ400Q - Last time injected drugs,.,Missing,4952
DUQ400U,DUQ400U - Last time injected drugs/unit,1,Days,6
DUQ400U,DUQ400U - Last time injected drugs/unit,2,Weeks,3
DUQ400U,DUQ400U - Last time injected drugs/unit,3,Months,13
DUQ400U,DUQ400U - Last time injected drugs/unit,4,Years,83
DUQ400U,DUQ400U - Last time injected drugs/unit,7,Refused,0
DUQ400U,DUQ400U - Last time injected drugs/unit,9,Don't know,0
DUQ400U,DUQ400U - Last time injected drugs/unit,.,Missing,4952
DUQ410,DUQ410 - # times injected drugs/lifetime,1,Once,10
DUQ410,DUQ410 - # times injected drugs/lifetime,2,2-5 times,22
DUQ410,DUQ410 - # times injected drugs/lifetime,3,6-19 times,14
DUQ410,DUQ410 - # times injected drugs/lifetime,4,20-49 times,14
DUQ410,DUQ410 - # times injected drugs/lifetime,5,50-99 times,13
DUQ410,DUQ410 - # times injected drugs/lifetime,6,100 times or more,31
DUQ410,DUQ410 - # times injected drugs/lifetime,77,Refused,0
DUQ410,DUQ410 - # times injected drugs/lifetime,99,Don't know,1
DUQ410,DUQ410 - # times injected drugs/lifetime,.,Missing,4952
DUQ420,DUQ420 - How often did you inject drugs,1,"More than once a day,",33
DUQ420,DUQ420 - How often did you inject drugs,2,"About once a day,",17
DUQ420,DUQ420 - How often did you inject drugs,3,"At least once a week but not every day,",19
DUQ420,DUQ420 - How often did you inject drugs,4,"At least once a month but not every week,",7
DUQ420,DUQ420 - How often did you inject drugs,5,Less than once a month,18
DUQ420,DUQ420 - How often did you inject drugs,7,Refused,1
DUQ420,DUQ420 - How often did you inject drugs,9,Don't know,0
DUQ420,DUQ420 - How often did you inject drugs,.,Missing,4962
ECD010,ECD010 - Mother's age when born,15 to 44,Range of Values,3654
ECD010,ECD010 - Mother's age when born,14,14 years or younger,7
ECD010,ECD010 - Mother's age when born,45,45 years or older,7
ECD010,ECD010 - Mother's age when born,7777,Refused,2
ECD010,ECD010 - Mother's age when born,9999,Don't know,40
ECD010,ECD010 - Mother's age when born,.,Missing,1
ECQ020,ECQ020 - Mother smoked when pregnant,1,Yes,358
ECQ020,ECQ020 - Mother smoked when pregnant,2,No,3322
ECQ020,ECQ020 - Mother smoked when pregnant,7,Refused,1
ECQ020,ECQ020 - Mother smoked when pregnant,9,Don't know,29
ECQ020,ECQ020 - Mother smoked when pregnant,.,Missing,1
ECD070A,"ECD070A - Weight at birth, pounds",1 to 12,Range of Values,3622
ECD070A,"ECD070A - Weight at birth, pounds",13,13 pounds or more,0
ECD070A,"ECD070A - Weight at birth, pounds",7777,Refused,0
