short_title,title,code or value,description,count,Lookup,Column
OHX11TC,OHX11TC - Tooth Count:  #11,2,Permanent tooth present,5942,OHX11TC_2,OHX11TC_Permanent tooth present
OHX11TC,OHX11TC - Tooth Count:  #11,3,Dental implant,10,OHX11TC_3,OHX11TC_Dental implant
OHX11TC,OHX11TC - Tooth Count:  #11,4,Tooth not present,946,OHX11TC_4,OHX11TC_Tooth not present
OHX11TC,OHX11TC - Tooth Count:  #11,5,Permanent dental root fragment present,79,OHX11TC_5,OHX11TC_Permanent dental root fragment present
OHX11TC,OHX11TC - Tooth Count:  #11,9,Could not assess,0,OHX11TC_9,OHX11TC_Could not assess
OHX11TC,OHX11TC - Tooth Count:  #11,.,Missing,454,OHX11TC_.,OHX11TC_Missing
OHX12TC,OHX12TC - Tooth Count:  #12,1,Primary tooth (deciduous) present,1885,OHX12TC_1,OHX12TC_Primary tooth (deciduous) present
OHX12TC,OHX12TC - Tooth Count:  #12,2,Permanent tooth present,5422,OHX12TC_2,OHX12TC_Permanent tooth present
OHX12TC,OHX12TC - Tooth Count:  #12,3,Dental implant,11,OHX12TC_3,OHX12TC_Dental implant
OHX12TC,OHX12TC - Tooth Count:  #12,4,Tooth not present,1531,OHX12TC_4,OHX12TC_Tooth not present
OHX12TC,OHX12TC - Tooth Count:  #12,5,Permanent dental root fragment present,119,OHX12TC_5,OHX12TC_Permanent dental root fragment present
OHX12TC,OHX12TC - Tooth Count:  #12,9,Could not assess,0,OHX12TC_9,OHX12TC_Could not assess
OHX12TC,OHX12TC - Tooth Count:  #12,.,Missing,454,OHX12TC_.,OHX12TC_Missing
OHX13TC,OHX13TC - Tooth Count:  #13,1,Primary tooth (deciduous) present,1889,OHX13TC_1,OHX13TC_Primary tooth (deciduous) present
OHX13TC,OHX13TC - Tooth Count:  #13,2,Permanent tooth present,5406,OHX13TC_2,OHX13TC_Permanent tooth present
OHX13TC,OHX13TC - Tooth Count:  #13,3,Dental implant,14,OHX13TC_3,OHX13TC_Dental implant
OHX13TC,OHX13TC - Tooth Count:  #13,4,Tooth not present,1536,OHX13TC_4,OHX13TC_Tooth not present
OHX13TC,OHX13TC - Tooth Count:  #13,5,Permanent dental root fragment present,123,OHX13TC_5,OHX13TC_Permanent dental root fragment present
OHX13TC,OHX13TC - Tooth Count:  #13,9,Could not assess,0,OHX13TC_9,OHX13TC_Could not assess
OHX13TC,OHX13TC - Tooth Count:  #13,.,Missing,454,OHX13TC_.,OHX13TC_Missing
OHX14TC,OHX14TC - Tooth Count:  #14,1,Primary tooth (deciduous) present,0,OHX14TC_1,OHX14TC_Primary tooth (deciduous) present
OHX14TC,OHX14TC - Tooth Count:  #14,2,Permanent tooth present,6235,OHX14TC_2,OHX14TC_Permanent tooth present
OHX14TC,OHX14TC - Tooth Count:  #14,3,Dental implant,16,OHX14TC_3,OHX14TC_Dental implant
OHX14TC,OHX14TC - Tooth Count:  #14,4,Tooth not present,2603,OHX14TC_4,OHX14TC_Tooth not present
OHX14TC,OHX14TC - Tooth Count:  #14,5,Permanent dental root fragment present,114,OHX14TC_5,OHX14TC_Permanent dental root fragment present
OHX14TC,OHX14TC - Tooth Count:  #14,9,Could not assess,0,OHX14TC_9,OHX14TC_Could not assess
OHX14TC,OHX14TC - Tooth Count:  #14,.,Missing,454,OHX14TC_.,OHX14TC_Missing
OHX15TC,OHX15TC - Tooth Count:  #15,1,Primary tooth (deciduous) present,0,OHX15TC_1,OHX15TC_Primary tooth (deciduous) present
OHX15TC,OHX15TC - Tooth Count:  #15,2,Permanent tooth present,5025,OHX15TC_2,OHX15TC_Permanent tooth present
OHX15TC,OHX15TC - Tooth Count:  #15,3,Dental implant,3,OHX15TC_3,OHX15TC_Dental implant
OHX15TC,OHX15TC - Tooth Count:  #15,4,Tooth not present,3844,OHX15TC_4,OHX15TC_Tooth not present
OHX15TC,OHX15TC - Tooth Count:  #15,5,Permanent dental root fragment present,96,OHX15TC_5,OHX15TC_Permanent dental root fragment present
OHX15TC,OHX15TC - Tooth Count:  #15,9,Could not assess,0,OHX15TC_9,OHX15TC_Could not assess
OHX15TC,OHX15TC - Tooth Count:  #15,.,Missing,454,OHX15TC_.,OHX15TC_Missing
OHX16TC,OHX16TC - Tooth Count:  #16,1,Primary tooth (deciduous) present,0,OHX16TC_1,OHX16TC_Primary tooth (deciduous) present
OHX16TC,OHX16TC - Tooth Count:  #16,2,Permanent tooth present,1321,OHX16TC_2,OHX16TC_Permanent tooth present
OHX16TC,OHX16TC - Tooth Count:  #16,3,Dental implant,0,OHX16TC_3,OHX16TC_Dental implant
OHX16TC,OHX16TC - Tooth Count:  #16,4,Tooth not present,7596,OHX16TC_4,OHX16TC_Tooth not present
OHX16TC,OHX16TC - Tooth Count:  #16,5,Permanent dental root fragment present,51,OHX16TC_5,OHX16TC_Permanent dental root fragment present
OHX16TC,OHX16TC - Tooth Count:  #16,9,Could not assess,0,OHX16TC_9,OHX16TC_Could not assess
OHX16TC,OHX16TC - Tooth Count:  #16,.,Missing,454,OHX16TC_.,OHX16TC_Missing
OHX17TC,OHX17TC - Tooth Count:  #17,1,Primary tooth (deciduous) present,0,OHX17TC_1,OHX17TC_Primary tooth (deciduous) present
OHX17TC,OHX17TC - Tooth Count:  #17,2,Permanent tooth present,1516,OHX17TC_2,OHX17TC_Permanent tooth present
OHX17TC,OHX17TC - Tooth Count:  #17,3,Dental implant,0,OHX17TC_3,OHX17TC_Dental implant
OHX17TC,OHX17TC - Tooth Count:  #17,4,Tooth not present,7387,OHX17TC_4,OHX17TC_Tooth not present
OHX17TC,OHX17TC - Tooth Count:  #17,5,Permanent dental root fragment present,65,OHX17TC_5,OHX17TC_Permanent dental root fragment present
OHX17TC,OHX17TC - Tooth Count:  #17,9,Could not assess,0,OHX17TC_9,OHX17TC_Could not assess
OHX17TC,OHX17TC - Tooth Count:  #17,.,Missing,454,OHX17TC_.,OHX17TC_Missing
OHX18TC,OHX18TC - Tooth Count:  #18,1,Primary tooth (deciduous) present,0,OHX18TC_1,OHX18TC_Primary tooth (deciduous) present
OHX18TC,OHX18TC - Tooth Count:  #18,2,Permanent tooth present,4943,OHX18TC_2,OHX18TC_Permanent tooth present
OHX18TC,OHX18TC - Tooth Count:  #18,3,Dental implant,10,OHX18TC_3,OHX18TC_Dental implant
OHX18TC,OHX18TC - Tooth Count:  #18,4,Tooth not present,3919,OHX18TC_4,OHX18TC_Tooth not present
OHX18TC,OHX18TC - Tooth Count:  #18,5,Permanent dental root fragment present,96,OHX18TC_5,OHX18TC_Permanent dental root fragment present
OHX18TC,OHX18TC - Tooth Count:  #18,9,Could not assess,0,OHX18TC_9,OHX18TC_Could not assess
OHX18TC,OHX18TC - Tooth Count:  #18,.,Missing,454,OHX18TC_.,OHX18TC_Missing
OHX19TC,OHX19TC - Tooth Count:  #19,1,Primary tooth (deciduous) present,0,OHX19TC_1,OHX19TC_Primary tooth (deciduous) present
OHX19TC,OHX19TC - Tooth Count:  #19,2,Permanent tooth present,5927,OHX19TC_2,OHX19TC_Permanent tooth present
OHX19TC,OHX19TC - Tooth Count:  #19,3,Dental implant,32,OHX19TC_3,OHX19TC_Dental implant
OHX19TC,OHX19TC - Tooth Count:  #19,4,Tooth not present,2886,OHX19TC_4,OHX19TC_Tooth not present
OHX19TC,OHX19TC - Tooth Count:  #19,5,Permanent dental root fragment present,123,OHX19TC_5,OHX19TC_Permanent dental root fragment present
OHX19TC,OHX19TC - Tooth Count:  #19,9,Could not assess,0,OHX19TC_9,OHX19TC_Could not assess
OHX19TC,OHX19TC - Tooth Count:  #19,.,Missing,454,OHX19TC_.,OHX19TC_Missing
OHX20TC,OHX20TC - Tooth Count:  #20,1,Primary tooth (deciduous) present,1894,OHX20TC_1,OHX20TC_Primary tooth (deciduous) present
OHX20TC,OHX20TC - Tooth Count:  #20,2,Permanent tooth present,5710,OHX20TC_2,OHX20TC_Permanent tooth present
OHX20TC,OHX20TC - Tooth Count:  #20,3,Dental implant,8,OHX20TC_3,OHX20TC_Dental implant
OHX20TC,OHX20TC - Tooth Count:  #20,4,Tooth not present,1265,OHX20TC_4,OHX20TC_Tooth not present
OHX20TC,OHX20TC - Tooth Count:  #20,5,Permanent dental root fragment present,91,OHX20TC_5,OHX20TC_Permanent dental root fragment present
OHX20TC,OHX20TC - Tooth Count:  #20,9,Could not assess,0,OHX20TC_9,OHX20TC_Could not assess
OHX20TC,OHX20TC - Tooth Count:  #20,.,Missing,454,OHX20TC_.,OHX20TC_Missing
OHX21TC,OHX21TC - Tooth Count:  #21,1,Primary tooth (deciduous) present,1867,OHX21TC_1,OHX21TC_Primary tooth (deciduous) present
OHX21TC,OHX21TC - Tooth Count:  #21,2,Permanent tooth present,5984,OHX21TC_2,OHX21TC_Permanent tooth present
OHX21TC,OHX21TC - Tooth Count:  #21,3,Dental implant,6,OHX21TC_3,OHX21TC_Dental implant
OHX21TC,OHX21TC - Tooth Count:  #21,4,Tooth not present,1052,OHX21TC_4,OHX21TC_Tooth not present
OHX21TC,OHX21TC - Tooth Count:  #21,5,Permanent dental root fragment present,59,OHX21TC_5,OHX21TC_Permanent dental root fragment present
OHX21TC,OHX21TC - Tooth Count:  #21,9,Could not assess,0,OHX21TC_9,OHX21TC_Could not assess
OHX21TC,OHX21TC - Tooth Count:  #21,.,Missing,454,OHX21TC_.,OHX21TC_Missing
OHX22TC,OHX22TC - Tooth Count:  #22,1,Primary tooth (deciduous) present,1813,OHX22TC_1,OHX22TC_Primary tooth (deciduous) present
OHX22TC,OHX22TC - Tooth Count:  #22,2,Permanent tooth present,6464,OHX22TC_2,OHX22TC_Permanent tooth present
OHX22TC,OHX22TC - Tooth Count:  #22,3,Dental implant,8,OHX22TC_3,OHX22TC_Dental implant
OHX22TC,OHX22TC - Tooth Count:  #22,4,Tooth not present,650,OHX22TC_4,OHX22TC_Tooth not present
OHX22TC,OHX22TC - Tooth Count:  #22,5,Permanent dental root fragment present,33,OHX22TC_5,OHX22TC_Permanent dental root fragment present
OHX22TC,OHX22TC - Tooth Count:  #22,9,Could not assess,0,OHX22TC_9,OHX22TC_Could not assess
OHX22TC,OHX22TC - Tooth Count:  #22,.,Missing,454,OHX22TC_.,OHX22TC_Missing
OHX23TC,OHX23TC - Tooth Count:  #23,1,Primary tooth (deciduous) present,1286,OHX23TC_1,OHX23TC_Primary tooth (deciduous) present
OHX23TC,OHX23TC - Tooth Count:  #23,2,Permanent tooth present,7012,OHX23TC_2,OHX23TC_Permanent tooth present
OHX23TC,OHX23TC - Tooth Count:  #23,3,Dental implant,5,OHX23TC_3,OHX23TC_Dental implant
OHX23TC,OHX23TC - Tooth Count:  #23,4,Tooth not present,644,OHX23TC_4,OHX23TC_Tooth not present
OHX23TC,OHX23TC - Tooth Count:  #23,5,Permanent dental root fragment present,21,OHX23TC_5,OHX23TC_Permanent dental root fragment present
OHX23TC,OHX23TC - Tooth Count:  #23,9,Could not assess,0,OHX23TC_9,OHX23TC_Could not assess
OHX23TC,OHX23TC - Tooth Count:  #23,.,Missing,454,OHX23TC_.,OHX23TC_Missing
OHX24TC,OHX24TC - Tooth Count:  #24,1,Primary tooth (deciduous) present,1097,OHX24TC_1,OHX24TC_Primary tooth (deciduous) present
OHX24TC,OHX24TC - Tooth Count:  #24,2,Permanent tooth present,7206,OHX24TC_2,OHX24TC_Permanent tooth present
OHX24TC,OHX24TC - Tooth Count:  #24,3,Dental implant,1,OHX24TC_3,OHX24TC_Dental implant
OHX24TC,OHX24TC - Tooth Count:  #24,4,Tooth not present,648,OHX24TC_4,OHX24TC_Tooth not present
OHX24TC,OHX24TC - Tooth Count:  #24,5,Permanent dental root fragment present,16,OHX24TC_5,OHX24TC_Permanent dental root fragment present
OHX24TC,OHX24TC - Tooth Count:  #24,9,Could not assess,0,OHX24TC_9,OHX24TC_Could not assess
OHX24TC,OHX24TC - Tooth Count:  #24,.,Missing,454,OHX24TC_.,OHX24TC_Missing
OHX25TC,OHX25TC - Tooth Count:  #25,1,Primary tooth (deciduous) present,1104,OHX25TC_1,OHX25TC_Primary tooth (deciduous) present
OHX25TC,OHX25TC - Tooth Count:  #25,2,Permanent tooth present,7189,OHX25TC_2,OHX25TC_Permanent tooth present
OHX25TC,OHX25TC - Tooth Count:  #25,3,Dental implant,3,OHX25TC_3,OHX25TC_Dental implant
OHX25TC,OHX25TC - Tooth Count:  #25,4,Tooth not present,651,OHX25TC_4,OHX25TC_Tooth not present
OHX25TC,OHX25TC - Tooth Count:  #25,5,Permanent dental root fragment present,21,OHX25TC_5,OHX25TC_Permanent dental root fragment present
OHX25TC,OHX25TC - Tooth Count:  #25,9,Could not assess,0,OHX25TC_9,OHX25TC_Could not assess
OHX25TC,OHX25TC - Tooth Count:  #25,.,Missing,454,OHX25TC_.,OHX25TC_Missing
OHX26TC,OHX26TC - Tooth Count:  #26,1,Primary tooth (deciduous) present,1286,OHX26TC_1,OHX26TC_Primary tooth (deciduous) present
OHX26TC,OHX26TC - Tooth Count:  #26,2,Permanent tooth present,6995,OHX26TC_2,OHX26TC_Permanent tooth present
OHX26TC,OHX26TC - Tooth Count:  #26,3,Dental implant,4,OHX26TC_3,OHX26TC_Dental implant
OHX26TC,OHX26TC - Tooth Count:  #26,4,Tooth not present,658,OHX26TC_4,OHX26TC_Tooth not present
OHX26TC,OHX26TC - Tooth Count:  #26,5,Permanent dental root fragment present,25,OHX26TC_5,OHX26TC_Permanent dental root fragment present
OHX26TC,OHX26TC - Tooth Count:  #26,9,Could not assess,0,OHX26TC_9,OHX26TC_Could not assess
OHX26TC,OHX26TC - Tooth Count:  #26,.,Missing,454,OHX26TC_.,OHX26TC_Missing
OHX27TC,OHX27TC - Tooth Count:  #27,1,Primary tooth (deciduous) present,1807,OHX27TC_1,OHX27TC_Primary tooth (deciduous) present
OHX27TC,OHX27TC - Tooth Count:  #27,2,Permanent tooth present,6467,OHX27TC_2,OHX27TC_Permanent tooth present
OHX27TC,OHX27TC - Tooth Count:  #27,3,Dental implant,10,OHX27TC_3,OHX27TC_Dental implant
OHX27TC,OHX27TC - Tooth Count:  #27,4,Tooth not present,648,OHX27TC_4,OHX27TC_Tooth not present
OHX27TC,OHX27TC - Tooth Count:  #27,5,Permanent dental root fragment present,36,OHX27TC_5,OHX27TC_Permanent dental root fragment present
OHX27TC,OHX27TC - Tooth Count:  #27,9,Could not assess,0,OHX27TC_9,OHX27TC_Could not assess
OHX27TC,OHX27TC - Tooth Count:  #27,.,Missing,454,OHX27TC_.,OHX27TC_Missing
OHX28TC,OHX28TC - Tooth Count:  #28,1,Primary tooth (deciduous) present,1865,OHX28TC_1,OHX28TC_Primary tooth (deciduous) present
OHX28TC,OHX28TC - Tooth Count:  #28,2,Permanent tooth present,5995,OHX28TC_2,OHX28TC_Permanent tooth present
OHX28TC,OHX28TC - Tooth Count:  #28,3,Dental implant,7,OHX28TC_3,OHX28TC_Dental implant
OHX28TC,OHX28TC - Tooth Count:  #28,4,Tooth not present,1037,OHX28TC_4,OHX28TC_Tooth not present
OHX28TC,OHX28TC - Tooth Count:  #28,5,Permanent dental root fragment present,64,OHX28TC_5,OHX28TC_Permanent dental root fragment present
OHX28TC,OHX28TC - Tooth Count:  #28,9,Could not assess,0,OHX28TC_9,OHX28TC_Could not assess
OHX28TC,OHX28TC - Tooth Count:  #28,.,Missing,454,OHX28TC_.,OHX28TC_Missing
OHX29TC,OHX29TC - Tooth Count:  #29,1,Primary tooth (deciduous) present,1873,OHX29TC_1,OHX29TC_Primary tooth (deciduous) present
OHX29TC,OHX29TC - Tooth Count:  #29,2,Permanent tooth present,5723,OHX29TC_2,OHX29TC_Permanent tooth present
OHX29TC,OHX29TC - Tooth Count:  #29,3,Dental implant,12,OHX29TC_3,OHX29TC_Dental implant
OHX29TC,OHX29TC - Tooth Count:  #29,4,Tooth not present,1272,OHX29TC_4,OHX29TC_Tooth not present
OHX29TC,OHX29TC - Tooth Count:  #29,5,Permanent dental root fragment present,88,OHX29TC_5,OHX29TC_Permanent dental root fragment present
OHX29TC,OHX29TC - Tooth Count:  #29,9,Could not assess,0,OHX29TC_9,OHX29TC_Could not assess
OHX29TC,OHX29TC - Tooth Count:  #29,.,Missing,454,OHX29TC_.,OHX29TC_Missing
OHX30TC,OHX30TC - Tooth Count:  #30,1,Primary tooth (deciduous) present,0,OHX30TC_1,OHX30TC_Primary tooth (deciduous) present
OHX30TC,OHX30TC - Tooth Count:  #30,2,Permanent tooth present,5961,OHX30TC_2,OHX30TC_Permanent tooth present
OHX30TC,OHX30TC - Tooth Count:  #30,3,Dental implant,24,OHX30TC_3,OHX30TC_Dental implant
OHX30TC,OHX30TC - Tooth Count:  #30,4,Tooth not present,2857,OHX30TC_4,OHX30TC_Tooth not present
OHX30TC,OHX30TC - Tooth Count:  #30,5,Permanent dental root fragment present,126,OHX30TC_5,OHX30TC_Permanent dental root fragment present
OHX30TC,OHX30TC - Tooth Count:  #30,9,Could not assess,0,OHX30TC_9,OHX30TC_Could not assess
OHX30TC,OHX30TC - Tooth Count:  #30,.,Missing,454,OHX30TC_.,OHX30TC_Missing
OHX31TC,OHX31TC - Tooth Count:  #31,1,Primary tooth (deciduous) present,0,OHX31TC_1,OHX31TC_Primary tooth (deciduous) present
OHX31TC,OHX31TC - Tooth Count:  #31,2,Permanent tooth present,5000,OHX31TC_2,OHX31TC_Permanent tooth present
OHX31TC,OHX31TC - Tooth Count:  #31,3,Dental implant,14,OHX31TC_3,OHX31TC_Dental implant
OHX31TC,OHX31TC - Tooth Count:  #31,4,Tooth not present,3854,OHX31TC_4,OHX31TC_Tooth not present
OHX31TC,OHX31TC - Tooth Count:  #31,5,Permanent dental root fragment present,100,OHX31TC_5,OHX31TC_Permanent dental root fragment present
OHX31TC,OHX31TC - Tooth Count:  #31,9,Could not assess,0,OHX31TC_9,OHX31TC_Could not assess
OHX31TC,OHX31TC - Tooth Count:  #31,.,Missing,454,OHX31TC_.,OHX31TC_Missing
OHX32TC,OHX32TC - Tooth Count:  #32,1,Primary tooth (deciduous) present,0,OHX32TC_1,OHX32TC_Primary tooth (deciduous) present
OHX32TC,OHX32TC - Tooth Count:  #32,2,Permanent tooth present,1541,OHX32TC_2,OHX32TC_Permanent tooth present
OHX32TC,OHX32TC - Tooth Count:  #32,3,Dental implant,0,OHX32TC_3,OHX32TC_Dental implant
OHX32TC,OHX32TC - Tooth Count:  #32,4,Tooth not present,7367,OHX32TC_4,OHX32TC_Tooth not present
OHX32TC,OHX32TC - Tooth Count:  #32,5,Permanent dental root fragment present,60,OHX32TC_5,OHX32TC_Permanent dental root fragment present
OHX32TC,OHX32TC - Tooth Count:  #32,9,Could not assess,0,OHX32TC_9,OHX32TC_Could not assess
OHX32TC,OHX32TC - Tooth Count:  #32,.,Missing,454,OHX32TC_.,OHX32TC_Missing
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,D,Sound primary tooth,0,OHX02CTC_D,OHX02CTC_Sound primary tooth
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,E,Missing due to dental disease,745,OHX02CTC_E,OHX02CTC_Missing due to dental disease
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,J,Permanent root tip is present but no restorative replacement is present,81,OHX02CTC_J,OHX02CTC_Permanent root tip is present but no restorative replacement is present
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,K,Primary tooth with surface condition (s),0,OHX02CTC_K,OHX02CTC_Primary tooth with surface condition (s)
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,M,Missing due to other causes,3,OHX02CTC_M,OHX02CTC_Missing due to other causes
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,P,Missing due to dental disease but replaced by a removable restoration,644,OHX02CTC_P,OHX02CTC_Missing due to dental disease but replaced by a removable restoration
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,Q,Missing due to other causes but replaced by a removable restoration,34,OHX02CTC_Q,OHX02CTC_Missing due to other causes but replaced by a removable restoration
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,R,"Missing due to dental disease, but replaced by a fixed restoration",22,OHX02CTC_R,"OHX02CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,S,Sound permanent tooth,2637,OHX02CTC_S,OHX02CTC_Sound permanent tooth
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,T,Permanent root tip is present but a restorative replacement is present,0,OHX02CTC_T,OHX02CTC_Permanent root tip is present but a restorative replacement is present
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,U,Unerupted,2401,OHX02CTC_U,OHX02CTC_Unerupted
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,X,"Missing due to other causes, but replaced  by a fixed restoration",1,OHX02CTC_X,"OHX02CTC_Missing due to other causes, but replaced  by a fixed restoration"
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,Y,"Tooth present, condition cannot be assessed",22,OHX02CTC_Y,"OHX02CTC_Tooth present, condition cannot be assessed"
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,Z,Permanent tooth with surface condition (s),2375,OHX02CTC_Z,OHX02CTC_Permanent tooth with surface condition (s)
OHX02CTC,OHX02CTC - Coronal Caries: Tooth Count #2,< blank >,Missing,457,OHX02CTC_< blank >,OHX02CTC_Missing
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,D,Sound primary tooth,0,OHX03CTC_D,OHX03CTC_Sound primary tooth
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,E,Missing due to dental disease,638,OHX03CTC_E,OHX03CTC_Missing due to dental disease
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,J,Permanent root tip is present but no restorative replacement is present,118,OHX03CTC_J,OHX03CTC_Permanent root tip is present but no restorative replacement is present
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,K,Primary tooth with surface condition (s),0,OHX03CTC_K,OHX03CTC_Primary tooth with surface condition (s)
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,M,Missing due to other causes,2,OHX03CTC_M,OHX03CTC_Missing due to other causes
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,P,Missing due to dental disease but replaced by a removable restoration,688,OHX03CTC_P,OHX03CTC_Missing due to dental disease but replaced by a removable restoration
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,Q,Missing due to other causes but replaced by a removable restoration,34,OHX03CTC_Q,OHX03CTC_Missing due to other causes but replaced by a removable restoration
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,R,"Missing due to dental disease, but replaced by a fixed restoration",79,OHX03CTC_R,"OHX03CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,S,Sound permanent tooth,3230,OHX03CTC_S,OHX03CTC_Sound permanent tooth
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,T,Permanent root tip is present but a restorative replacement is present,1,OHX03CTC_T,OHX03CTC_Permanent root tip is present but a restorative replacement is present
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,U,Unerupted,1185,OHX03CTC_U,OHX03CTC_Unerupted
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,X,"Missing due to other causes, but replaced by a fixed restoration",1,OHX03CTC_X,"OHX03CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,Y,"Tooth present, condition cannot be assessed",58,OHX03CTC_Y,"OHX03CTC_Tooth present, condition cannot be assessed"
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,Z,Permanent tooth with surface condition (s),2931,OHX03CTC_Z,OHX03CTC_Permanent tooth with surface condition (s)
OHX03CTC,OHX03CTC - Coronal Caries: Tooth Count #3,< blank >,Missing,457,OHX03CTC_< blank >,OHX03CTC_Missing
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,D,Sound primary tooth,1477,OHX04CTC_D,OHX04CTC_Sound primary tooth
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,E,Missing due to dental disease,418,OHX04CTC_E,OHX04CTC_Missing due to dental disease
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,J,Permanent root tip is present but no restorative replacement is present,95,OHX04CTC_J,OHX04CTC_Permanent root tip is present but no restorative replacement is present
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,K,Primary tooth with surface condition (s),390,OHX04CTC_K,OHX04CTC_Primary tooth with surface condition (s)
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,M,Missing due to other causes,5,OHX04CTC_M,OHX04CTC_Missing due to other causes
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,P,Missing due to dental disease but replaced by a removable restoration,682,OHX04CTC_P,OHX04CTC_Missing due to dental disease but replaced by a removable restoration
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,Q,Missing due to other causes but replaced by a removable restoration,35,OHX04CTC_Q,OHX04CTC_Missing due to other causes but replaced by a removable restoration
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,R,"Missing due to dental disease, but replaced by a fixed restoration",98,OHX04CTC_R,"OHX04CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,S,Sound permanent tooth,3777,OHX04CTC_S,OHX04CTC_Sound permanent tooth
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,T,Permanent root tip is present but a restorative replacement is present,0,OHX04CTC_T,OHX04CTC_Permanent root tip is present but a restorative replacement is present
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,U,Unerupted,318,OHX04CTC_U,OHX04CTC_Unerupted
OHX04CTC,OHX04CTC - Coronal Caries: Tooth Count #4,X,"Missing due to other causes, but replaced by a fixed restoration",0,OHX04CTC_X,"OHX04CTC_Missing due to other causes, but replaced by a fixed restoration"
