short_title,title,code or value,description,count
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,.,Missing,0
RIDAGGRP,RIDAGGRP - Age group,1,12-19 years,55
RIDAGGRP,RIDAGGRP - Age group,2,20-39 years,74
RIDAGGRP,RIDAGGRP - Age group,3,40-59 years,78
RIDAGGRP,RIDAGGRP - Age group,4,60+ years,77
RIDAGGRP,RIDAGGRP - Age group,.,Missing,0
RIAGENDR,RIAGENDR - Gender,1,Male,135
RIAGENDR,RIAGENDR - Gender,2,Female,149
RIAGENDR,RIAGENDR - Gender,.,Missing,0
RIANSMP,RIANSMP - Number of samples in a pool,2 to 8,Range of Values,284
RIANSMP,RIANSMP - Number of samples in a pool,.,Missing,0
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",63628.672969 to 3656105.4719,Range of Values,284
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",.,Missing,0
LBCBB1,"LBCBB1 - 2,2',4,4',5,5'-hexabromobiphenyl 
(pg/g)",0.7071 to 714.2,Range of Values,284
LBCBB1,"LBCBB1 - 2,2',4,4',5,5'-hexabromobiphenyl 
(pg/g)",.,Missing,0
LBCBB1LA,"LBCBB1LA - 2,2',4,4',5,5'-hxbrmbiphl lpd adj 
(ng/g)",0.1344 to 129.2,Range of Values,284
LBCBB1LA,"LBCBB1LA - 2,2',4,4',5,5'-hxbrmbiphl lpd adj 
(ng/g)",.,Missing,0
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",0,At or above the detection limit,262
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",1,Below lower detection limit,22
LBDBB1LC,"LBDBB1LC - 2,2',4,4',5,5'-hexabromobiphenyl 
comnt",.,Missing,0
LBCBR1,"LBCBR1 - 2,2',4-tribromodiphenyl ether 
(pg/g)",0.7071 to 11.74,Range of Values,284
LBCBR1,"LBCBR1 - 2,2',4-tribromodiphenyl ether 
(pg/g)",.,Missing,0
LBCBR1LA,"LBCBR1LA - 2,2',4-tribrmobiphl ether lpd adj 
(ng/g)",0.08485 to 1.761,Range of Values,284
LBCBR1LA,"LBCBR1LA - 2,2',4-tribrmobiphl ether lpd adj 
(ng/g)",.,Missing,0
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",0,At or above the detection limit,33
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",1,Below lower detection limit,251
LBDBR1LC,"LBDBR1LC - 2,2',4-tribromodiphenyl ether 
comment",.,Missing,0
LBCBR11,LBCBR11 - Decabromodiphenyl ether (pg/g),3.536 to 91.93,Range of Values,282
LBCBR11,LBCBR11 - Decabromodiphenyl ether (pg/g),.,Missing,2
LBCBR11L,"LBCBR11L - Decabromodiphenyl ether lipid adj 
(ng/g)",0.6293 to 20.93,Range of Values,282
LBCBR11L,"LBCBR11L - Decabromodiphenyl ether lipid adj 
(ng/g)",.,Missing,2
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",0,At or above the detection limit,278
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",1,Below lower detection limit,4
LBDBR11C,"LBDBR11C - Decabromodiphenyl ether 
comment",.,Missing,2
LBCBR2,"LBCBR2 - 2,4,4'-tribromodiphenyl ether 
(pg/g)",1.252 to 51.42,Range of Values,284
LBCBR2,"LBCBR2 - 2,4,4'-tribromodiphenyl ether 
(pg/g)",.,Missing,0
LBCBR2LA,"LBCBR2LA - 2,4,4'-tribrmdphenyl ethr lpd adj 
(ng/g)",0.2622 to 9.792,Range of Values,284
LBCBR2LA,"LBCBR2LA - 2,4,4'-tribrmdphenyl ethr lpd adj 
(ng/g)",.,Missing,0
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",0,At or above the detection limit,284
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",1,Below lower detection limit,0
LBDBR2LC,"LBDBR2LC - 2,4,4'-tribromodiphenyl ether 
comment",.,Missing,0
LBCBR3,"LBCBR3 - 2,2',4,4'-tetrabromodiphenyl ethr 
(pg/g)",18.37 to 1218,Range of Values,284
LBCBR3,"LBCBR3 - 2,2',4,4'-tetrabromodiphenyl ethr 
(pg/g)",.,Missing,0
LBCBR3LA,"LBCBR3LA - 2,2',4,4'-tebrmdphnyl ethr lpd 
adj(ng/g)",3.848 to 231.9,Range of Values,284
LBCBR3LA,"LBCBR3LA - 2,2',4,4'-tebrmdphnyl ethr lpd 
adj(ng/g)",.,Missing,0
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",0,At or above the detection limit,284
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",1,Below lower detection limit,0
LBDBR3LC,"LBDBR3LC - 2,2',4,4'-tetrabromphenyl ether 
comment",.,Missing,0
LBCBR4,"LBCBR4 - 2,2',3,4,4'-pentbromodiphenyl 
ethr(pg/g)",0.7071 to 24.5,Range of Values,284
LBCBR4,"LBCBR4 - 2,2',3,4,4'-pentbromodiphenyl 
ethr(pg/g)",.,Missing,0
LBCBR4LA,"LBCBR4LA - 2,2',3,4,4'-pntabromphnyl lpd adj 
(ng/g)",0.1061 to 4.307,Range of Values,284
LBCBR4LA,"LBCBR4LA - 2,2',3,4,4'-pntabromphnyl lpd adj 
(ng/g)",.,Missing,0
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",0,At or above the detection limit,249
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",1,Below lower detection limit,35
LBDBR4LC,"LBDBR4LC - 2,2',3,4,4'-pentabromphenyl ether 
comt",.,Missing,0
LBCBR5,"LBCBR5 - 2,2',4,4',5-pentabromodiphnyl 
ethr(pg/g)",3.904 to 266.9,Range of Values,284
LBCBR5,"LBCBR5 - 2,2',4,4',5-pentabromodiphnyl 
ethr(pg/g)",.,Missing,0
LBCBR5LA,"LBCBR5LA - 2,2',4,4',5-pntabromphenyl lpd 
adj(ng/g)",0.7439 to 47.39,Range of Values,284
LBCBR5LA,"LBCBR5LA - 2,2',4,4',5-pntabromphenyl lpd 
adj(ng/g)",.,Missing,0
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",0,At or above the detection limit,284
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",1,Below lower detection limit,0
LBDBR5LC,"LBDBR5LC - 2,2',4,4',5-pentabromphenyl ether 
comt",.,Missing,0
LBCBR6,"LBCBR6 - 2,2',4,4',6-pentabromodiphyl 
ether(pg/g)",3.173 to 176.9,Range of Values,284
LBCBR6,"LBCBR6 - 2,2',4,4',6-pentabromodiphyl 
ether(pg/g)",.,Missing,0
LBCBR6LA,"LBCBR6LA - 2,2',4,4',6-pentabromdphyl lpd 
adj(ng/g)",0.6646 to 29.54,Range of Values,284
LBCBR6LA,"LBCBR6LA - 2,2',4,4',6-pentabromdphyl lpd 
adj(ng/g)",.,Missing,0
LBDBR6LC,"LBDBR6LC - 2,2',4,4',6-pentabromdphenyl ether 
comt",0,At or above the detection limit,284
LBDBR6LC,"LBDBR6LC - 2,2',4,4',6-pentabromdphenyl ether 
comt",1,Below lower detection limit,0
LBDBR6LC,"LBDBR6LC - 2,2',4,4',6-pentabromdphenyl ether 
comt",.,Missing,0
LBCBR66,"LBCBR66 - 2,3',4,4'-tetrabromodiphenyl 
ether(pg/g)",1.98 to 9.929,Range of Values,284
LBCBR66,"LBCBR66 - 2,3',4,4'-tetrabromodiphenyl 
ether(pg/g)",.,Missing,0
LBCBR66L,"LBCBR66L - 2,3',4,4'-tetrabromodiphyl lpd 
adj(ng/g)",0.2546 to 1.885,Range of Values,284
LBCBR66L,"LBCBR66L - 2,3',4,4'-tetrabromodiphyl lpd 
adj(ng/g)",.,Missing,0
LBDBR66C,"LBDBR66C - 2,3',4,4'-tetrabromodiphenyl ether 
comt",0,At or above the detection limit,35
LBDBR66C,"LBDBR66C - 2,3',4,4'-tetrabromodiphenyl ether 
comt",1,Below lower detection limit,249
LBDBR66C,"LBDBR66C - 2,3',4,4'-tetrabromodiphenyl ether 
comt",.,Missing,0
LBCBR7,"LBCBR7 - 2,2',4,4',5,5'-hxbromodiphnyl 
ethr(pg/g)",10.76 to 502.1,Range of Values,284
LBCBR7,"LBCBR7 - 2,2',4,4',5,5'-hxbromodiphnyl 
ethr(pg/g)",.,Missing,0
LBCBR7LA,"LBCBR7LA - 2,2',4,4',5,5'-hxbrmphenyl lpd 
adj(ng/g)",2.067 to 90.9,Range of Values,284
LBCBR7LA,"LBCBR7LA - 2,2',4,4',5,5'-hxbrmphenyl lpd 
adj(ng/g)",.,Missing,0
LBDBR7LC,"LBDBR7LC - 2,2',4,4',5,5'-hexabromphenyl 
ether comt",0,At or above the detection limit,284
LBDBR7LC,"LBDBR7LC - 2,2',4,4',5,5'-hexabromphenyl 
ether comt",1,Below lower detection limit,0
LBDBR7LC,"LBDBR7LC - 2,2',4,4',5,5'-hexabromphenyl 
ether comt",.,Missing,0
LBCBR8,"LBCBR8 - 2,2',4,4',5,6'-hxabromodiphyl 
ethr(pg/g)",0.7071 to 22.73,Range of Values,284
LBCBR8,"LBCBR8 - 2,2',4,4',5,6'-hxabromodiphyl 
ethr(pg/g)",.,Missing,0
LBCBR8LA,"LBCBR8LA - 2,2',4,4',5,6'-hxbrmphenyl lpd 
adj(ng/g)",0.1061 to 3.409,Range of Values,284
LBCBR8LA,"LBCBR8LA - 2,2',4,4',5,6'-hxbrmphenyl lpd 
adj(ng/g)",.,Missing,0
LBDBR8LC,"LBDBR8LC - 2,2',4,4',5,6'-hexabromphenyl 
ether comt",0,At or above the detection limit,247
LBDBR8LC,"LBDBR8LC - 2,2',4,4',5,6'-hexabromphenyl 
ether comt",1,Below lower detection limit,37
LBDBR8LC,"LBDBR8LC - 2,2',4,4',5,6'-hexabromphenyl 
ether comt",.,Missing,0
LBCBR9,"LBCBR9 - 2,2',3,4,4',5',6-hptbrodiphyl 
ethr(pg/g)",0.7071 to 84.4,Range of Values,284
LBCBR9,"LBCBR9 - 2,2',3,4,4',5',6-hptbrodiphyl 
ethr(pg/g)",.,Missing,0
LBCBR9LA,"LBCBR9LA - 2,2',3,4,4',5',6-hptbrphnl lpd 
adj(ng/g)",0.08485 to 13.94,Range of Values,284
LBCBR9LA,"LBCBR9LA - 2,2',3,4,4',5',6-hptbrphnl lpd 
adj(ng/g)",.,Missing,0
LBDBR9LC,"LBDBR9LC - 2,2',3,4,4',5',6-heptabrophenl 
ether cmt",0,At or above the detection limit,154
LBDBR9LC,"LBDBR9LC - 2,2',3,4,4',5',6-heptabrophenl 
ether cmt",1,Below lower detection limit,130
LBDBR9LC,"LBDBR9LC - 2,2',3,4,4',5',6-heptabrophenl 
ether cmt",.,Missing,0
URXUCL,"URXUCL - Chlamydia, urine",1,Positive,59
URXUCL,"URXUCL - Chlamydia, urine",2,Negative,2115
URXUCL,"URXUCL - Chlamydia, urine",3,Indeterminate,0
URXUCL,"URXUCL - Chlamydia, urine",.,Missing,42
LBDHDD,LBDHDD - Direct HDL-Cholesterol (mg/dL),10 to 173,Range of Values,7624
LBDHDD,LBDHDD - Direct HDL-Cholesterol (mg/dL),.,Missing,667
LBDHDDSI,LBDHDDSI - Direct HDL-Cholesterol (mmol/L),0.26 to 4.47,Range of Values,7624
LBDHDDSI,LBDHDDSI - Direct HDL-Cholesterol (mmol/L),.,Missing,667
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,12937.987305 to 395978.46579,Range of Values,2927
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,0,No Lab Result,402
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,.,Missing,0
LBXTR ,LBXTR  - Triglyceride (mg/dL),13 to 4233,Range of Values,3146
LBXTR ,LBXTR  - Triglyceride (mg/dL),.,Missing,183
LBDTRSI,LBDTRSI - Triglyceride (mmol/L),0.147 to 47.791,Range of Values,3146
LBDTRSI,LBDTRSI - Triglyceride (mmol/L),.,Missing,183
LBDLDL,LBDLDL - LDL-cholesterol (mg/dL),14 to 375,Range of Values,3105
LBDLDL,LBDLDL - LDL-cholesterol (mg/dL),.,Missing,224
LBDLDLSI,LBDLDLSI - LDL-cholesterol (mmol/L),0.362 to 9.698,Range of Values,3105
LBDLDLSI,LBDLDLSI - LDL-cholesterol (mmol/L),.,Missing,224
LBXTC   ,LBXTC    - Total Cholesterol( mg/dL),69 to 813,Range of Values,7624
LBXTC   ,LBXTC    - Total Cholesterol( mg/dL),.,Missing,667
LBDTCSI,LBDTCSI - Total Cholesterol( mmol/L),1.78 to 21.02,Range of Values,7624
LBDTCSI,LBDTCSI - Total Cholesterol( mmol/L),.,Missing,667
LBXWBCSI,LBXWBCSI - White blood cell count (1000 cells/uL),2.3 to 55.7,Range of Values,8544
LBXWBCSI,LBXWBCSI - White blood cell count (1000 cells/uL),.,Missing,878
LBXLYPCT,LBXLYPCT - Lymphocyte percent (%),2.6 to 88,Range of Values,8519
LBXLYPCT,LBXLYPCT - Lymphocyte percent (%),.,Missing,903
LBXMOPCT,LBXMOPCT - Monocyte percent (%),1.3 to 38.9,Range of Values,8519
LBXMOPCT,LBXMOPCT - Monocyte percent (%),.,Missing,903
LBXNEPCT,LBXNEPCT - Segmented neutrophils percent (%),8.4 to 92.5,Range of Values,8519
LBXNEPCT,LBXNEPCT - Segmented neutrophils percent (%),.,Missing,903
LBXEOPCT,LBXEOPCT - Eosinophils percent (%),0 to 36.6,Range of Values,8519
LBXEOPCT,LBXEOPCT - Eosinophils percent (%),.,Missing,903
LBXBAPCT,LBXBAPCT - Basophils percent (%),0 to 5.8,Range of Values,8519
LBXBAPCT,LBXBAPCT - Basophils percent (%),.,Missing,903
LBDLYMNO,LBDLYMNO - Lymphocyte number (1000 cells/uL),0.2 to 49,Range of Values,8519
LBDLYMNO,LBDLYMNO - Lymphocyte number (1000 cells/uL),.,Missing,903
LBDMONO,LBDMONO - Monocyte number (1000 cells/uL),0.1 to 3.4,Range of Values,8519
LBDMONO,LBDMONO - Monocyte number (1000 cells/uL),.,Missing,903
LBDNENO,LBDNENO - Segmented neutrophils num (1000 cell/uL),0.4 to 25.6,Range of Values,8519
LBDNENO,LBDNENO - Segmented neutrophils num (1000 cell/uL),.,Missing,903
LBDEONO,LBDEONO - Eosinophils number (1000 cells/uL),0 to 4.3,Range of Values,8519
LBDEONO,LBDEONO - Eosinophils number (1000 cells/uL),.,Missing,903
LBDBANO,LBDBANO - Basophils number (1000 cells/uL),0 to 0.8,Range of Values,8519
LBDBANO,LBDBANO - Basophils number (1000 cells/uL),.,Missing,903
LBXRBCSI,LBXRBCSI - Red blood cell count (million cells/uL),1.67 to 8.3,Range of Values,8544
LBXRBCSI,LBXRBCSI - Red blood cell count (million cells/uL),.,Missing,878
LBXHGB  ,LBXHGB   - Hemoglobin (g/dL),6.4 to 19.5,Range of Values,8544
LBXHGB  ,LBXHGB   - Hemoglobin (g/dL),.,Missing,878
LBXHCT  ,LBXHCT   - Hematocrit (%),17.9 to 56.5,Range of Values,8544
LBXHCT  ,LBXHCT   - Hematocrit (%),.,Missing,878
LBXMCVSI,LBXMCVSI - Mean cell volume (fL),55.7 to 115.3,Range of Values,8544
LBXMCVSI,LBXMCVSI - Mean cell volume (fL),.,Missing,878
LBXMCHSI,LBXMCHSI - Mean cell hemoglobin (pg),16.8 to 74.5,Range of Values,8544
LBXMCHSI,LBXMCHSI - Mean cell hemoglobin (pg),.,Missing,878
LBXMC   ,LBXMC    - MCHC (g/dL),28 to 69.6,Range of Values,8544
LBXMC   ,LBXMC    - MCHC (g/dL),.,Missing,878
LBXRDW  ,LBXRDW   - Red cell distribution width (%),11.3 to 30.6,Range of Values,8544
LBXRDW  ,LBXRDW   - Red cell distribution width (%),.,Missing,878
LBXPLTSI,LBXPLTSI - Platelet count (1000 cells/uL),18 to 723,Range of Values,8544
LBXPLTSI,LBXPLTSI - Platelet count (1000 cells/uL),.,Missing,878
LBXMPSI ,LBXMPSI  - Mean platelet volume (fL),5.5 to 13.6,Range of Values,8544
LBXMPSI ,LBXMPSI  - Mean platelet volume (fL),.,Missing,878
WTSA2YR,WTSA2YR - Subsample A weights,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A weights,0,No lab result,31
WTSA2YR,WTSA2YR - Subsample A weights,.,Missing,0
LBXSCU  ,LBXSCU   - Serum Copper (ug/dL),24.7 to 297.5,Range of Values,2520
LBXSCU  ,LBXSCU   - Serum Copper (ug/dL),.,Missing,235
LBDSCUSI,LBDSCUSI - Serum Copper (umol/L),3.88 to 46.71,Range of Values,2520
LBDSCUSI,LBDSCUSI - Serum Copper (umol/L),.,Missing,235
LBXSSE  ,LBXSSE   - Serum Selenium (ug/L),74.9 to 297.9,Range of Values,2519
LBXSSE  ,LBXSSE   - Serum Selenium (ug/L),.,Missing,236
LBDSSESI,LBDSSESI - Serum Selenium (umol/L),0.95 to 3.78,Range of Values,2519
LBDSSESI,LBDSSESI - Serum Selenium (umol/L),.,Missing,236
LBXSZN  ,LBXSZN   - Serum Zinc (ug/dL),38.9 to 160.9,Range of Values,2519
LBXSZN  ,LBXSZN   - Serum Zinc (ug/dL),.,Missing,236
LBDSZNSI,LBDSZNSI - Serum Zinc (umol/L),5.95 to 24.62,Range of Values,2519
LBDSZNSI,LBDSZNSI - Serum Zinc (umol/L),.,Missing,236
URXUCR  ,URXUCR   - Urinary creatinine (mg/dL),5 to 546,Range of Values,2681
URXUCR  ,URXUCR   - Urinary creatinine (mg/dL),.,Missing,74
LBXCOT  ,"LBXCOT   - Cotinine, Serum (ng/mL)",0.011 to 1820,Range of Values,8029
LBXCOT  ,"LBXCOT   - Cotinine, Serum (ng/mL)",.,Missing,884
LBDCOTLC,"LBDCOTLC - Cotinine, Serum Comment Code",0,At or above the detection limit,5432
LBDCOTLC,"LBDCOTLC - Cotinine, Serum Comment Code",1,Below lower detection limit,2597
LBDCOTLC,"LBDCOTLC - Cotinine, Serum Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDCOTLC,"LBDCOTLC - Cotinine, Serum Comment Code",.,Missing,884
LBXHCT,"LBXHCT - Hydroxycotinine, Serum (ng/mL)",0.011 to 1150,Range of Values,8029
LBXHCT,"LBXHCT - Hydroxycotinine, Serum (ng/mL)",.,Missing,884
LBDHCTLC,"LBDHCTLC - Hydroxycotinine, Serum Comment Code",0,At or above detection limit,3820
LBDHCTLC,"LBDHCTLC - Hydroxycotinine, Serum Comment Code",1,Below lower detection limit,4209
LBDHCTLC,"LBDHCTLC - Hydroxycotinine, Serum Comment Code",2,Detectable result and exceeds the calibrated range of assay,0
LBDHCTLC,"LBDHCTLC - Hydroxycotinine, Serum Comment Code",.,Missing,884
WTSA2YR,WTSA2YR - Subsample A Weight,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A Weight,0,No Lab Result,31
WTSA2YR,WTSA2YR - Subsample A Weight,.,Missing,0
URXCOTT,"URXCOTT - Total Cotinine, urine (ng/mL)",0.021 to 26800,Range of Values,2572
URXCOTT,"URXCOTT - Total Cotinine, urine (ng/mL)",.,Missing,183
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",0,At or above detection limit,2513
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",1,Below lower detection limit,59
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",.,Missing,183
URXHCTT,"URXHCTT - Total Hydroxycotinine, urine 
(ng/mL)",0.021 to 70600,Range of Values,2572
URXHCTT,"URXHCTT - Total Hydroxycotinine, urine 
(ng/mL)",.,Missing,183
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",0,At or above detection limit,2519
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",1,Below lower detection limit,53
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",.,Missing,183
URXANBT,"URXANBT - Anabasine, urine (ng/mL)",0.36 to 171,Range of Values,615
URXANBT,"URXANBT - Anabasine, urine (ng/mL)",.,Missing,2140
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",0,At or above detection limit,467
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",1,Below lower detection limit,148
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",.,Missing,183
URXANTT,"URXANTT - Anatabine, urine (ng/mL)",0.28 to 462,Range of Values,615
URXANTT,"URXANTT - Anatabine, urine (ng/mL)",.,Missing,2140
URDANTLC,"URDANTLC - Anatabine, urine Comment Code",0,At or above detection limit,472
URDANTLC,"URDANTLC - Anatabine, urine Comment Code",1,Below lower detection limit,143
URDANTLC,"URDANTLC - Anatabine, urine Comment Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDANTLC,"URDANTLC - Anatabine, urine Comment Code",.,Missing,183
URXCOXT,"URXCOXT - Cotinine-n-oxide, urine (ng/mL)",1.43 to 3280,Range of Values,615
URXCOXT,"URXCOXT - Cotinine-n-oxide, urine (ng/mL)",.,Missing,2140
URDCOXLC,"URDCOXLC - Cotinine-n-oxide, urine Comment 
Code",0,At or above detection limit,606
URDCOXLC,"URDCOXLC - Cotinine-n-oxide, urine Comment 
Code",1,Below lower detection limit,9
URDCOXLC,"URDCOXLC - Cotinine-n-oxide, urine Comment 
Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDCOXLC,"URDCOXLC - Cotinine-n-oxide, urine Comment 
Code",.,Missing,183
URXNICT,"URXNICT - Nicotine, urine (ng/mL)",7.42 to 32100,Range of Values,615
URXNICT,"URXNICT - Nicotine, urine (ng/mL)",.,Missing,2140
URDNICLC,"URDNICLC - Nicotine, urine Comment Code",0,At or above detection limit,538
URDNICLC,"URDNICLC - Nicotine, urine Comment Code",1,Below lower detection limit,77
URDNICLC,"URDNICLC - Nicotine, urine Comment Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDNICLC,"URDNICLC - Nicotine, urine Comment Code",.,Missing,183
URXNNCT,"URXNNCT - Nornicotine, urine (ng/mL)",1.77 to 613,Range of Values,614
URXNNCT,"URXNNCT - Nornicotine, urine (ng/mL)",.,Missing,2141
URDNCTLC,"URDNCTLC - Nornicotine, urine Comment 
Code",0,At or above detection limit,486
URDNCTLC,"URDNCTLC - Nornicotine, urine Comment 
Code",1,Below lower detection limit,128
URDNCTLC,"URDNCTLC - Nornicotine, urine Comment 
Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDNCTLC,"URDNCTLC - Nornicotine, urine Comment 
Code",.,Missing,184
URXNOXT,"URXNOXT - Nicotine-1 N-oxide, urine 
(ng/mL)",1.77 to 6120,Range of Values,615
URXNOXT,"URXNOXT - Nicotine-1 N-oxide, urine 
(ng/mL)",.,Missing,2140
URDNOXLC,"URDNOXLC - Nicotine-1 N-oxide, urine Comment 
Code",0,At or above detection limit,579
URDNOXLC,"URDNOXLC - Nicotine-1 N-oxide, urine Comment 
Code",1,Below lower detection limit,36
URDNOXLC,"URDNOXLC - Nicotine-1 N-oxide, urine Comment 
Code",2,"Result not obtained, cotinine (URXCOTT) result below 20 ",      ng/mL
URDNOXLC,"URDNOXLC - Nicotine-1 N-oxide, urine Comment 
Code",.,Missing,183
URDTNE2,URDTNE2 - TNE - 2 (nmol/mL),0.0002 to 519.4,Range of Values,2572
URDTNE2,URDTNE2 - TNE - 2 (nmol/mL),.,Missing,183
URDTNE3,URDTNE3 - TNE - 3 (nmol/mL),0.255 to 717.3,Range of Values,615
URDTNE3,URDTNE3 - TNE - 3 (nmol/mL),.,Missing,2140
URDTNE6,URDTNE6 - TNE - 6 (nmol/mL),0.2983 to 768.2,Range of Values,614
URDTNE6,URDTNE6 - TNE - 6 (nmol/mL),.,Missing,2141
WTFSM,WTFSM - Two Year Smoking Weights,6426.907677 to 456840.9815,Range of Values,2546
WTFSM,WTFSM - Two Year Smoking Weights,0,No Lab Result,59
WTFSM,WTFSM - Two Year Smoking Weights,.,Missing,0
URXCOTT,"URXCOTT - Total Cotinine, urine (ng/mL)",0.021 to 26800,Range of Values,2453
URXCOTT,"URXCOTT - Total Cotinine, urine (ng/mL)",.,Missing,152
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",0,At or above detection limit,2409
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",1,Below lower detection limit,44
URDCOTLC,"URDCOTLC - Total Cotinine, urine Comment 
Code",.,Missing,152
URXHCTT,"URXHCTT - Total Hydroxycotinine, urine 
(ng/mL)",0.021 to 70600,Range of Values,2453
URXHCTT,"URXHCTT - Total Hydroxycotinine, urine 
(ng/mL)",.,Missing,152
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",0,At or above detection limit,2414
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",1,Below lower detection limit,39
URDHCTLC,"URDHCTLC - Total Hydroxycotinine, urine Comt 
Code",.,Missing,152
URXANBT,"URXANBT - Anabasine, urine (ng/mL)",0.36 to 171,Range of Values,1119
URXANBT,"URXANBT - Anabasine, urine (ng/mL)",.,Missing,1486
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",0,At or above detection limit,1021
URDANBLC,"URDANBLC - Anabasine, urine Comment Code",1,Below lower detection limit,98
